mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
315	309	1233/2	2.0	0	0	2/4	2	1		V43/V		A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
316	310	1237/2	2.0	0	0	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
317	311	1241/2	0.5	0	0	2/4	2	1		I|PAC}{		A	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
317	311	621	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
317	311	1243/2	0.5	1/4	1/4	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
317	311	622	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
318	312	1245/2	1.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
318	312	624	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
319	313	1249/2	0.5	0	0	2/4	2	1		V7		A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
319	313	625	0.5	1/8	1/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
319	313	1251/2	0.5	1/4	1/4	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
319	313	626	0.5	3/8	3/8	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
320	314	1253/2	2.0	0	0	2/4	2	1		V43		A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
321	315	1257/2	0.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
321	315	629	0.5	1/8	1/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
321	315	1259/2	0.5	1/4	1/4	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
321	315	630	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
322	316	1261/2	1.5	0	0	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
322	316	632	0.5	3/8	3/8	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
323	317	1265/2	0.5	0	0	2/4	2	1		V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
323	317	633	0.5	1/8	1/8	2/4	2	1		I6	iii	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
323	317	1267/2	0.5	1/4	1/4	2/4	2	1		V64		A	I		V64	V		64					M	0	0	2, 1, 5		1	2
323	317	634	0.5	3/8	3/8	2/4	2	1		I		A	I		I	I							M	0	0	0, 4, 1		0	0
324	318	1269/2	0.5	0	0	2/4	2	1		V6		A	I		V6	V		6					M	0	0	5, 2, 1		1	5
324	318	635	0.5	1/8	1/8	2/4	2	1		IV6		A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
324	318	1271/2	0.5	1/4	1/4	2/4	2	1		iii6		A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
324	318	636	0.5	3/8	3/8	2/4	2	1		ii6	V2	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
325	319	1273/2	4.0	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
327	321	1281/2	2.0	0	0	2/4	2	1		V2		A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
328	322	1285/2	2.0	0	0	2/4	2	1		V		A	I		V	V							M	0	0	1, 5, 2		1	1
329	323	1289/2	2.0	0	0	2/4	2	1		I[I|PAC}{		A	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
330	324	1293/2	2.0	0	0	2/4	2	1		V7		A	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
331	325	1297/2	2.0	0	0	2/4	2	1		I		A	I	I	I	I							M	0	0	0, 4, 1		0	0
332	326	1301/2	2.0	0	0	2/4	2	1		V7		A	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
333	327	1305/2	2.0	0	0	2/4	2	1		I		A	I	I	I	I							M	0	0	0, 4, 1		0	0
334	328	1309/2	2.0	0	0	2/4	2	1		V65		A	I	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
335	329	1313/2	2.0	0	0	2/4	2	1		I		A	I	I	I	I							M	0	0	0, 4, 1		0	0
336	330	1317/2	2.0	0	0	2/4	2	1		V7]		A	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
337	331	1321/2	2.0	0	0	2/4	2	1		I}		A	I		I	I						}	M	0	0	0, 4, 1		0	0
338	332	1325/2	2.0	0	0	2/4	2	1		I6		A	I		I6	I		6					M	0	0	4, 1, 0		0	4
339	333	1329/2	7.5	0	0	2/4	2	1		I|PAC		A	I		I	I					PAC		M	0	0	0, 4, 1		0	0
