mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
207	199	1267/2	1.0	1/2	1/2	3/4	2	1		i/iii|PAC}		E	I		i/iii		i				iii	PAC	}	m	0	0	4, 1, 5		4	4
208	200	1269/2	2.0	0	0	3/4	2	1		ii{		E	I		ii		ii						{	m	0	0	2, -1, 3		2	2
208	200	1273/2	1.0	1/2	1/2	3/4	2	1		ii2		E	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
209	201	1275/2	1.5	0	0	3/4	2	1		V65(9)		E	I		V65(9)		V		65	9				Mm7	0	0	5, 2, -1, 1	3	1	5
209	201	639	1.0	3/8	3/8	3/4	2	1		V65		E	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
209	201	640	0.5	5/8	5/8	3/4	2	1		I		E	I		I		I							M	0	0	0, 4, 1		0	0
210	202	1281/2	2.0	0	0	3/4	2	1		V(64)		E	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
210	202	1285/2	0.5	1/2	1/2	3/4	2	1		V		E	I		V		V							M	0	0	1, 5, 2		1	1
210	202	643	0.5	5/8	5/8	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	203	1287/2	1.0	0	0	3/4	2	1		I(974)|IAC		E	I		I(974)		I			974		IAC		M	0	0	0, -1, 1	2, 5	0	0
211	203	1289/2	1.0	1/4	1/4	3/4	2	1		V7		E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	203	1291/2	1.0	1/2	1/2	3/4	2	1		I}		E	I		I		I						}	M	0	0	0, 4, 1		0	0
