mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
310	302	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	4	12	0.25	0.25	1.75	0.125
311	303	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	3	25	0.10714285714285714	0.1875	2.8125	0.0625
312	304	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	4	12	0.25	0.25	1.75	0.125
313	305	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	11	73	0.13095238095238096	0.6875	8.3125	0.0763888888888889
316	308	0	0	2/4	2	1	i|PAC}{						f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	0	14	0.0	0.0	7.0	0.0
318	310	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	17	0.0	0.0	2.125	0.0
319	311	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	16	0.0	0.0	2.0	0.0
320	312	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	17	0.0	0.0	2.125	0.0
321	313	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	16	0.0	0.0	2.0	0.0
322	314	0	0	2/4	2	1	V(64)/V						f	i		V(64)/V		V			64	V			M	1	1	1, 0, 4		1	1	1	6	0.14285714285714285	0.125	0.75	0.14285714285714285
322	314	1/4	1/4	2/4	2	1	V/V						f	i		V/V		V				V			M	1	1	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
323	315	0	0	2/4	2	1	V|HC}				1		f	i		V		V					HC	}	M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
323	315	3/8	3/8	2/4	2	1	V43{				1		f	i		V43		V		43				{	Mm7	1	1	1, -2, 0, 4		0	1	2	5	0.2857142857142857	0.07291666666666667	0.17708333333333334	0.2916666666666667
324	315	0	0	2/4	2	1	V|HC}				2		f	i		V		V					HC	}	M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
324	315	3/8	3/8	2/4	2	1	V/III{				2		f	i		V/III		V				III		{	M	1	1	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
325	316	0	0	2/4	2	1	I/III						f	i		I/III		I				III			M	1	1	-4, 0, -3		-4	-4	0	14	0.0	0.0	7.0	0.0
327	318	0	0	2/4	2	1	V7/III						f	i		V7/III		V		7		III			Mm7	1	1	-3, 1, -2, -5		-3	-3	0	17	0.0	0.0	2.125	0.0
328	319	0	0	2/4	2	1	I/III						f	i		I/III		I				III			M	1	1	-4, 0, -3		-4	-4	0	16	0.0	0.0	2.0	0.0
329	320	0	0	2/4	2	1	V7/III						f	i		V7/III		V		7		III			Mm7	1	1	-3, 1, -2, -5		-3	-3	0	17	0.0	0.0	2.125	0.0
330	321	0	0	2/4	2	1	I/III						f	i		I/III		I				III			M	1	1	-4, 0, -3		-4	-4	0	16	0.0	0.0	2.0	0.0
331	322	0	0	2/4	2	1	V7/iv						f	i		V7/iv		V		7		iv			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	17	0.0	0.0	2.125	0.0
332	323	0	0	2/4	2	1	iv						f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	16	0.0	0.0	2.0	0.0
333	324	0	0	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	8	0.0	0.0	1.0	0.0
333	324	1/4	1/4	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	8	0.0	0.0	1.0	0.0
334	325	0	0	2/4	2	1	i|PAC}				1		f	i		i		i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
334	325	3/8	3/8	2/4	2	1	V/III{				1		f	i		V/III		V				III		{	M	1	1	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
335	325	0	0	2/4	2	1	i|PAC}{				2		f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	10	72	0.12195121951219512	0.625	8.25	0.07042253521126761
339	329	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	6	32	0.15789473684210525	0.375	3.875	0.08823529411764706
341	331	0	0	2/4	2	1	V7						f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	7	31	0.18421052631578946	0.4375	3.8125	0.10294117647058823
343	333	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	10	70	0.125	0.625	8.125	0.07142857142857142
347	337	0	0	2/4	2	1	bII6						f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	6	32	0.15789473684210525	0.375	3.875	0.08823529411764706
349	339	0	0	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	9	25	0.2647058823529412	0.5625	3.4375	0.140625
351	341	0	0	2/4	2	1	i|PAC}{						f	i		i		i					PAC	}{	m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	0.5	0.0
351	341	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	13	0.0	0.0	2.0	0.0
352	342	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
353	343	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.375	0.0
353	343	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	13	0.0	0.0	2.0	0.0
354	344	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
355	345	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.375	0.0
355	345	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	13	0.0	0.0	2.0	0.0
356	346	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
357	347	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.375	0.0
357	347	1/4	1/4	2/4	2	1	V(64)						f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	13	0.0	0.0	2.0	0.0
358	348	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
359	349	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	7	0.0	0.0	0.625	0.0
359	349	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
360	350	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	7	0.0	0.0	0.625	0.0
360	350	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
361	351	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	7	0.0	0.0	0.625	0.0
361	351	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
362	352	0	0	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
362	352	1/8	1/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
362	352	1/4	1/4	2/4	2	1	i						f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
362	352	3/8	3/8	2/4	2	1	V						f	i		V		V							M	1	1	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
363	353	0	0	2/4	2	1	i|IAC}	0	-7.0761	/			f	i		i		i					IAC	}	m	1	1	-1, -4, 0		-1	-1	0	119	0.0	0.0	8.875	0.0
