mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
37	36	643/6	643/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	548						
37	36	215/2	215/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24		1/16	2/3	549				97		
37	36	323/3	323/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	550						
37	36	108	108	0.16666666666666666	1/2	1/2	Chord	3/4	1	1	1/24		1/16	2/3	551				98		
37	36	649/6	649/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	552						
37	36	217/2	217/2	0.16666666666666666	5/8	5/8	Chord	3/4	1	1	1/24		1/16	2/3	553				99		
37	36	326/3	326/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	554						
37	36	106	106	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	555				100		
37	36	637/6	637/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	556				100		
37	36	319/3	319/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	557				100		
37	36	213/2	213/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	558				100		
37	36	320/3	320/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	559				100		
37	36	641/6	641/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	560						
37	36	106	106	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	561						
37	36	643/6	643/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	2	1/24		1/16	2/3	562				101		
37	36	322/3	322/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	2	1/24		1/16	2/3	563						
37	36	323/3	323/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	2	1/24		1/16	2/3	564				102		
37	36	647/6	647/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	2	1/24		1/16	2/3	565						
37	36	649/6	649/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	2	1/24		1/16	2/3	566				103		
37	36	325/3	325/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	2	1/24		1/16	2/3	567						
37	36	326/3	326/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	2	1/24		1/16	2/3	568				104		
37	36	653/6	653/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	2	1/24		1/16	2/3	569						
38	37	109	109	0.0	0	0	Spanner	3/4	1	1	0									2	
38	37	109	109	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	570				105	2	
38	37	110	110	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	571		ornamentTurn		105	2	
38	37	111	111	0.0	1/2	1/2	Spanner	3/4	1	1	0								105		
38	37	111	111	0.0	1/2	1/2	Spanner	3/4	1	1	0								105		0
38	37	111	111	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	572				105		0
38	37	889/8	889/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	573				105		0
38	37	445/4	445/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	574				105		0
38	37	891/8	891/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	575				105		0
38	37	223/2	223/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	576				105		0
38	37	893/8	893/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	577				105		0
38	37	447/4	447/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	578				105		0
38	37	895/8	895/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	579						0
38	37	109	109	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	580				106		
38	37	655/6	655/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	581				106		
38	37	328/3	328/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	582				106		
38	37	219/2	219/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	583				106		
38	37	329/3	329/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	584				106		
38	37	659/6	659/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	585						
38	37	110	110	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	586				107		
38	37	661/6	661/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	587				107		
38	37	331/3	331/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	588				107		
38	37	221/2	221/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	589				107		
38	37	332/3	332/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	590				107		
38	37	665/6	665/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	591						
38	37	111	111	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	592				108		
38	37	667/6	667/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	593				108		
38	37	334/3	334/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	594				108		
38	37	223/2	223/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	595				108		
38	37	335/3	335/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	596				108		
38	37	671/6	671/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	597						
39	38	112	112	0.125	0	0	Chord	3/4	1	1	1/32		1/32	1	598				109		0
39	38	897/8	897/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	599				109		0
39	38	449/4	449/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	600				109		0
39	38	899/8	899/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	601				109		0
39	38	225/2	225/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	602				109		0
39	38	901/8	901/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	603				109		0
39	38	451/4	451/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	604				109		0
39	38	903/8	903/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	605						0
39	38	113	113	0.0	1/4	1/4	Dynamic	3/4	1	1	0					pp					
39	38	113	113	0.0	1/4	1/4	Spanner	3/4	1	1	0										
39	38	113	113	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	606				110		
39	38	114	114	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	607		ornamentTurn		110		
39	38	457/4	457/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	608				110		
39	38	229/2	229/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	609				110		
39	38	459/4	459/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	610						
39	38	112	112	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	611						
39	38	673/6	673/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	612						
39	38	337/3	337/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	613						
39	38	225/2	225/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	614						
39	38	338/3	338/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	615						
39	38	677/6	677/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	616						
39	38	113	113	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	617						
39	38	679/6	679/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	618						
39	38	340/3	340/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	619						
39	38	227/2	227/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	620						
39	38	341/3	341/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	621						
39	38	683/6	683/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	622						
39	38	114	114	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	623						
39	38	685/6	685/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	624						
39	38	343/3	343/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	625						
39	38	229/2	229/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	626						
39	38	344/3	344/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	627						
39	38	689/6	689/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	628						
40	39	115	115	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	629				111		
40	39	116	116	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	630						
40	39	117	117	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	631				112		
40	39	471/4	471/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	632						
40	39	115	115	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	633						
40	39	691/6	691/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	634						
40	39	346/3	346/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	635						
40	39	231/2	231/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	636						
40	39	347/3	347/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	637						
40	39	695/6	695/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	638						
40	39	116	116	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	639						
40	39	697/6	697/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	640						
40	39	349/3	349/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	641						
40	39	233/2	233/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	642						
40	39	350/3	350/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	643						
40	39	701/6	701/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	644						
40	39	117	117	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	645						
40	39	703/6	703/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	646						
40	39	352/3	352/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	647						
40	39	235/2	235/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	648						
40	39	353/3	353/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	649						
40	39	707/6	707/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	650						
41	40	118	118	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	651				113		
41	40	119	119	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	652				113		
41	40	120	120	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	653				113		
41	40	483/4	483/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	654		ornamentTurn				
41	40	118	118	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	655						
41	40	709/6	709/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	656						
41	40	355/3	355/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	657						
41	40	237/2	237/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	658						
41	40	356/3	356/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	659						
41	40	713/6	713/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	660						
41	40	119	119	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	661						
41	40	715/6	715/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	662						
41	40	358/3	358/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	663						
41	40	239/2	239/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	664						
41	40	359/3	359/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	665						
41	40	719/6	719/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	666						
41	40	120	120	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	667						
41	40	721/6	721/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	668						
41	40	361/3	361/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	669						
41	40	241/2	241/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	670						
41	40	362/3	362/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	671						
41	40	725/6	725/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	672						
42	41	121	121	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	673				114		
42	41	122	122	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	674				114		
42	41	489/4	489/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	675				114		
42	41	245/2	245/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	676				114		
42	41	491/4	491/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	677				114		
42	41	123	123	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	678				114		
42	41	493/4	493/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	679				114		
42	41	247/2	247/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	680				114		
42	41	495/4	495/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	681						
42	41	121	121	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	682						
42	41	727/6	727/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	683						
42	41	364/3	364/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	684						
42	41	243/2	243/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	685						
42	41	365/3	365/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	686						
42	41	731/6	731/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	687						
42	41	122	122	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	688						
42	41	733/6	733/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	689						
42	41	367/3	367/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	690						
42	41	245/2	245/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	691						
42	41	368/3	368/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	692						
42	41	737/6	737/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	693						
42	41	123	123	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	694						
42	41	739/6	739/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	695						
42	41	370/3	370/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	696						
42	41	247/2	247/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	697						
42	41	371/3	371/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	698						
42	41	743/6	743/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	699						
43	42	124	124	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	700						
43	42	125	125	0.125	1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	701				115		
43	42	1001/8	1001/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	702				115		
43	42	501/4	501/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	703				115		
43	42	1003/8	1003/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	704				115		
43	42	251/2	251/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	705				115		
43	42	1005/8	1005/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	706				115		
43	42	503/4	503/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	707				115		
43	42	1007/8	1007/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	708				115		
43	42	126	126	0.375	1/2	1/2	Chord	3/4	1	1	3/32		1/16	3/2	709		ornamentTurn		115		
43	42	1011/8	1011/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	710				115		
43	42	253/2	253/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32		1/16	3/2	711		ornamentTurn		115		
43	42	1015/8	1015/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	712						
43	42	124	124	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	713						
43	42	745/6	745/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	714						
43	42	373/3	373/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	715						
43	42	249/2	249/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	716						
43	42	374/3	374/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	717						
43	42	749/6	749/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	718						
43	42	125	125	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	719						
43	42	751/6	751/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	720						
43	42	376/3	376/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	721						
43	42	251/2	251/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	722						
43	42	377/3	377/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	723						
43	42	755/6	755/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	724						
43	42	126	126	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	725						
43	42	757/6	757/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	726						
43	42	379/3	379/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	727						
43	42	253/2	253/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	728						
43	42	380/3	380/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	729						
43	42	761/6	761/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	730						
44	43	127	127	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	731				116		
44	43	255/2	255/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	732						
44	43	769/6	769/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	733				117		
44	43	385/3	385/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	734						
44	43	386/3	386/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	735				118		
44	43	773/6	773/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	736						
44	43	775/6	775/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	737				119		
44	43	388/3	388/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	738						
44	43	389/3	389/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	739				120		
44	43	779/6	779/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	740						
44	43	127	127	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	741						
44	43	763/6	763/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	742						
44	43	382/3	382/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	743						
44	43	255/2	255/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	744						
44	43	383/3	383/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	745						
44	43	767/6	767/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	746						
44	43	128	128	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	747						
44	43	769/6	769/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	748						
44	43	385/3	385/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	749						
44	43	257/2	257/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	750						
44	43	386/3	386/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	751						
44	43	773/6	773/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	752						
44	43	129	129	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	753						
44	43	775/6	775/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	754						
44	43	388/3	388/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	755						
44	43	259/2	259/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	756						
44	43	389/3	389/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	757						
44	43	779/6	779/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	758						
45	44	130	130	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	759						
45	44	523/4	523/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	760		ornamentTurn				
45	44	787/6	787/6	0.16666666666666666	7/24	7/24	Chord	3/4	1	1	1/24		1/16	2/3	761				121		
45	44	394/3	394/3	0.16666666666666666	1/3	1/3	Chord	3/4	1	1	1/24		1/16	2/3	762						
45	44	395/3	395/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24		1/16	2/3	763				122		
45	44	791/6	791/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24		1/16	2/3	764						
45	44	793/6	793/6	0.16666666666666666	13/24	13/24	Chord	3/4	1	1	1/24		1/16	2/3	765				123		
45	44	397/3	397/3	0.16666666666666666	7/12	7/12	Chord	3/4	1	1	1/24		1/16	2/3	766						
45	44	398/3	398/3	0.16666666666666666	2/3	2/3	Chord	3/4	1	1	1/24		1/16	2/3	767				124		
45	44	797/6	797/6	0.16666666666666666	17/24	17/24	Chord	3/4	1	1	1/24		1/16	2/3	768						
45	44	130	130	0.16666666666666666	0	0	Chord	3/4	2	1	1/24		1/16	2/3	769						
45	44	781/6	781/6	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24		1/16	2/3	770						
45	44	391/3	391/3	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24		1/16	2/3	771						
45	44	261/2	261/2	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24		1/16	2/3	772						
45	44	392/3	392/3	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24		1/16	2/3	773						
45	44	785/6	785/6	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24		1/16	2/3	774						
45	44	131	131	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24		1/16	2/3	775						
45	44	787/6	787/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24		1/16	2/3	776						
45	44	394/3	394/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24		1/16	2/3	777						
45	44	263/2	263/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24		1/16	2/3	778						
45	44	395/3	395/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24		1/16	2/3	779						
45	44	791/6	791/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24		1/16	2/3	780						
45	44	132	132	0.16666666666666666	1/2	1/2	Chord	3/4	2	1	1/24		1/16	2/3	781						
45	44	793/6	793/6	0.16666666666666666	13/24	13/24	Chord	3/4	2	1	1/24		1/16	2/3	782						
45	44	397/3	397/3	0.16666666666666666	7/12	7/12	Chord	3/4	2	1	1/24		1/16	2/3	783						
45	44	265/2	265/2	0.16666666666666666	5/8	5/8	Chord	3/4	2	1	1/24		1/16	2/3	784						
45	44	398/3	398/3	0.16666666666666666	2/3	2/3	Chord	3/4	2	1	1/24		1/16	2/3	785						
45	44	797/6	797/6	0.16666666666666666	17/24	17/24	Chord	3/4	2	1	1/24		1/16	2/3	786						
45	44	130	130	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	787						
45	44	132	132	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	788						
46	45	133	133	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	789				125		
46	45	134	134	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	790						
46	45	135	135	0.0	1/2	1/2	Dynamic	3/4	1	1	0					sf					
46	45	135	135	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	791				126		
46	45	543/4	543/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	792						
46	45	133	133	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	793						
46	45	135	135	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	794						
46	45	133	133	1.5	0	0	Chord	3/4	2	2	3/8		1/4	3/2	795				127		
46	45	269/2	269/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8		1/8	1	796						
46	45	135	135	0.75	1/2	1/2	Chord	3/4	2	2	3/16		1/8	3/2	797				128		
46	45	543/4	543/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16		1/16	1	798						
47	46	136	136	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	799				129		
47	46	545/4	545/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					sf			129		
