mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
150	149	3571/6	3571/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1572								
150	149	1191/2	1191/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1573								
150	149	3575/6	3575/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1574								
150	149	3577/6	3577/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1575								
150	149	1193/2	1193/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1576								
150	149	3581/6	3581/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1577								
150	149	3583/6	3583/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1578								
150	149	1187/2	1187/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1579								
150	149	1191/2	1191/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1580								
151	150	1195/2	1195/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1581				184				
151	150	3587/6	3587/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1582				184				
151	150	3589/6	3589/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1583				184				
151	150	1197/2	1197/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1584				184				
151	150	3593/6	3593/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1585				184				
151	150	3595/6	3595/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1586				184				
151	150	1199/2	1199/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1587				184				
151	150	3599/6	3599/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1588				184				
151	150	3601/6	3601/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1589				184				
151	150	1201/2	1201/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1590				184				
151	150	3605/6	3605/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1591				184				
151	150	3607/6	3607/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1592	f							
151	150	1195/2	1195/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1593								
152	151	1205/2	1205/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1594				185				
152	151	3617/6	3617/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1595				185				
152	151	3619/6	3619/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1596				185				
152	151	1207/2	1207/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1597				185				
152	151	3623/6	3623/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1598				185				
152	151	3625/6	3625/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1599								
152	151	1209/2	1209/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1600			articStaccatoAbove					
152	151	605	605	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1601			articStaccatoAbove					
152	151	1203/2	1203/2	0.3333333333333333	0	0	Chord	2/2	2	1	1/12		1/8	2/3	1602				186				
152	151	3611/6	3611/6	0.3333333333333333	1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	1603				186				
152	151	3613/6	3613/6	0.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	1604								
152	151	1205/2	1205/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1605								
153	152	1211/2	1211/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1606				187				
153	152	606	606	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1607								
153	152	1213/2	1213/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1608			articStaccatoAbove					
153	152	607	607	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1609			articStaccatoAbove					
153	152	1215/2	1215/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1610				188				
153	152	608	608	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1611								
153	152	1217/2	1217/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1612			articStaccatoAbove					
153	152	609	609	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1613			articStaccatoAbove					
153	152	1211/2	1211/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1614								
153	152	1215/2	1215/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1615								
154	153	1219/2	1219/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1616								
154	153	1225/2	1225/2	0.0	3/4	3/4	Dynamic	2/2	1	1	0						p						
154	153	1225/2	1225/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1617	p							
154	153	1219/2	1219/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1618								
155	154	1227/2	1227/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1619	p		articStaccatoAbove	189				
155	154	1229/2	1229/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1620			articStaccatoAbove	189				
155	154	1231/2	1231/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1621			articStaccatoAbove	189				
155	154	1233/2	1233/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1622			articStaccatoAbove					
155	154	1227/2	1227/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1623			articStaccatoBelow	190				
155	154	1229/2	1229/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1624			articStaccatoBelow	190				
155	154	1231/2	1231/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1625			articStaccatoBelow	190				
155	154	1233/2	1233/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1626			articStaccatoBelow					
156	155	1235/2	1235/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1627								
156	155	1241/2	1241/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1628								
156	155	1235/2	1235/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1629								
156	155	1241/2	1241/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1630								
157	156	1243/2	1243/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1631			articStaccatoAbove					
157	156	1247/2	1247/2	2.0	1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1632			articStaccatoAbove					
157	156	1243/2	1243/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1633			articStaccatoBelow					
157	156	1247/2	1247/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1634			articStaccatoBelow					
158	157	1251/2	1251/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1635								
158	157	1257/2	1257/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1636								
158	157	1251/2	1251/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1637								
159	158	1259/2	1259/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1638			articStaccatoBelow	191				
159	158	1261/2	1261/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1639			articStaccatoBelow	191				
159	158	1263/2	1263/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1640			articStaccatoBelow	191				
159	158	1265/2	1265/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1641			articStaccatoBelow					
159	158	1259/2	1259/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1642			articStaccatoAbove	192				
159	158	1261/2	1261/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1643			articStaccatoAbove	192				
159	158	1263/2	1263/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1644			articStaccatoAbove	192				
159	158	1265/2	1265/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1645			articStaccatoAbove					
160	159	1267/2	1267/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1646								
160	159	1273/2	1273/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1647								
160	159	1269/2	1269/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1648				193				
160	159	1271/2	1271/2	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1649				193				
160	159	1267/2	1267/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1650								
160	159	1273/2	1273/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1651								
161	160	1275/2	1275/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1652				194				
161	160	1277/2	1277/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1653			articStaccatoBelow	194				
161	160	1279/2	1279/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1654			articStaccatoBelow	194				
161	160	1281/2	1281/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1655			articStaccatoBelow					
161	160	1275/2	1275/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1656			articStaccatoAbove	195				
161	160	1277/2	1277/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1657			articStaccatoAbove	195				
161	160	1279/2	1279/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1658			articStaccatoAbove	195				
161	160	1281/2	1281/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1659			articStaccatoAbove					
162	161	1283/2	1283/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1660								
162	161	1289/2	1289/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1661								
162	161	1283/2	1283/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1662								
162	161	1285/2	1285/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1663				196				
162	161	1287/2	1287/2	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1664				196				
162	161	1283/2	1283/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1665								
162	161	1289/2	1289/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1666								
163	162	1291/2	1291/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1667								
163	162	1293/2	1293/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1668			articStaccatoAbove					
163	162	1295/2	1295/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1669			articStaccatoAbove					
163	162	1297/2	1297/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1670			articStaccatoAbove					
163	162	1293/2	1293/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1671			articStaccatoBelow					
163	162	1295/2	1295/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1672								
163	162	1297/2	1297/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1673								
163	162	1291/2	1291/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1674								
163	162	1293/2	1293/2	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1675			articStaccatoAbove	197				
163	162	1295/2	1295/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1676			articStaccatoAbove	197				
163	162	1297/2	1297/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1677			articStaccatoAbove					
164	163	1299/2	1299/2	0.0	0	0	Spanner	2/2	1	1	0									0			
164	163	1299/2	1299/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1678					0			
164	163	1305/2	1305/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1679				198	0			
164	163	1299/2	1299/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1680	<				0			
164	163	1301/2	1301/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1681					0			
164	163	1303/2	1303/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1682					0			
164	163	1305/2	1305/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1683					0			
164	163	1299/2	1299/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1684								
164	163	1305/2	1305/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1685								
165	164	1307/2	1307/2	0.0	0	0	Spanner	2/2	1	1	0												
165	164	1307/2	1307/2	0.0	0	0	Spanner	2/2	1	1	0										0		
165	164	1307/2	1307/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1686						0		
165	164	1313/2	1313/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1687				199		0		
165	164	1307/2	1307/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1688	>					0		
165	164	1309/2	1309/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1689				200		0		
165	164	1311/2	1311/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1690						0		
165	164	1313/2	1313/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1691						0		
165	164	1307/2	1307/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1692								
165	164	1313/2	1313/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1693								
166	165	1315/2	1315/2	0.0	0	0	Spanner	2/2	1	1	0												
166	165	1315/2	1315/2	0.0	0	0	Spanner	2/2	1	1	0									1			
166	165	1315/2	1315/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1694					1			
166	165	1321/2	1321/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1695				201	1			
166	165	1315/2	1315/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1696	<				1			
166	165	1317/2	1317/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1697				202	1			
166	165	1319/2	1319/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1698					1			
166	165	1321/2	1321/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1699					1			
166	165	1315/2	1315/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1700								
166	165	1321/2	1321/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1701								
167	166	1323/2	1323/2	0.0	0	0	Spanner	2/2	1	1	0												
167	166	1323/2	1323/2	0.0	0	0	Spanner	2/2	1	1	0										1		
167	166	1323/2	1323/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1702						1		
167	166	1329/2	1329/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1703				203		1		
167	166	1323/2	1323/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1704	>					1		
167	166	1325/2	1325/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1705				204		1		
167	166	1327/2	1327/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1706						1		
167	166	1329/2	1329/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1707						1		
167	166	1323/2	1323/2	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	1708								
167	166	1329/2	1329/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1709								
168	167	1331/2	1331/2	0.0	0	0	Spanner	2/2	1	1	0								203				
168	167	1331/2	1331/2	4.0	0	0	Chord	2/2	1	1	1		1	1	1710				203				
168	167	1331/2	1331/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1711								
168	167	1333/2	1333/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1712				205				
168	167	1335/2	1335/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1713				205				
168	167	1337/2	1337/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1714								
169	168	1339/2	1339/2	4.0	0	0	Chord	2/2	1	1	1		1	1	1715				203				
169	168	1341/2	1341/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1716				206				
169	168	1343/2	1343/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1717				206				
169	168	1345/2	1345/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1718								
170	169	1347/2	1347/2	4.0	0	0	Chord	2/2	1	1	1		1	1	1719				203				
170	169	1349/2	1349/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1720				207				
170	169	1351/2	1351/2	1.0	1/2	1/2	Chord	2/2	1	2	1/4		1/4	1	1721				207				
170	169	1353/2	1353/2	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	1722				207				
171	170	1355/2	1355/2	4.0	0	0	Chord	2/2	1	1	1		1	1	1723								
171	170	1355/2	1355/2	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	1724				207				
171	170	1357/2	1357/2	1.0	1/4	1/4	Chord	2/2	1	2	1/4		1/4	1	1725				207				
171	170	1359/2	1359/2	2.0	1/2	1/2	Chord	2/2	1	2	1/2		1/2	1	1726				207				
171	170	1361/2	1361/2	0.0	3/4	3/4	Dynamic	2/2	2	1	0						p						
171	170	1361/2	1361/2	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1727								
172	171	1363/2	1363/2	1.5	0	0	Chord	2/2	1	1	3/8		1/4	3/2	1728	p			208				
172	171	683	683	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1729				208				
172	171	1367/2	1367/2	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	1730				208				
172	171	685	685	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1731								
172	171	1363/2	1363/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1732				209				
172	171	682	682	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1733				209				
172	171	1365/2	1365/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1734				209				
172	171	683	683	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1735								
172	171	1367/2	1367/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1736				210				
172	171	684	684	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1737				210				
172	171	1369/2	1369/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1738				210				
172	171	685	685	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1739								
173	172	1371/2	1371/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1740								
173	172	1375/2	1375/2	0.0	1/2	1/2	Chord	2/2	1	1	0	acciaccatura	1/8	1	1741								
173	172	1375/2	1375/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1742				211				
173	172	688	688	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1743				211				
173	172	1377/2	1377/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1744				211				
173	172	689	689	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1745				211				
173	172	1371/2	1371/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1746				212				
173	172	686	686	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1747				212				
173	172	1373/2	1373/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1748				212				
173	172	687	687	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1749								
173	172	1375/2	1375/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1750								
173	172	688	688	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1751								
173	172	1377/2	1377/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1752								
173	172	689	689	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1753								
174	173	1379/2	1379/2	0.0	0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	1754				211				
174	173	1379/2	1379/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1755				211				
174	173	690	690	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1756				211				
174	173	1381/2	1381/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1757				211				
174	173	691	691	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1758								
174	173	1383/2	1383/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1759			articStaccatoAbove					
174	173	1385/2	1385/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1760			articStaccatoAbove					
174	173	1379/2	1379/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1761								
174	173	690	690	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1762								
174	173	1381/2	1381/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1763								
174	173	691	691	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1764								
174	173	1383/2	1383/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1765								
174	173	692	692	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1766								
174	173	1385/2	1385/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1767								
174	173	693	693	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1768								
175	174	1387/2	1387/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1769								
175	174	1393/2	1393/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1770				213				
175	174	697	697	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1771								
175	174	1387/2	1387/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1772				214				
175	174	694	694	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1773				214				
175	174	1389/2	1389/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1774				214				
175	174	695	695	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1775								
175	174	1391/2	1391/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1776				215				
175	174	696	696	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1777				215				
175	174	1393/2	1393/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1778				215				
175	174	697	697	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1779								
176	175	1395/2	1395/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1780								
176	175	1395/2	1395/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1781								
176	175	1395/2	1395/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1782				216				
176	175	1399/2	1399/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1783								
176	175	1401/2	1401/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1784				217				
176	175	701	701	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1785								
176	175	1395/2	1395/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1786				218				
176	175	698	698	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1787				218				
176	175	1397/2	1397/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1788				218				
176	175	699	699	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1789								
176	175	1399/2	1399/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1790				219				
176	175	700	700	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1791				219				
176	175	1401/2	1401/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1792				219				
176	175	701	701	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1793								
177	176	1403/2	1403/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1794								
177	176	1403/2	1403/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1795								
177	176	1403/2	1403/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1796				220				
177	176	1407/2	1407/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1797								
177	176	1409/2	1409/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1798				221				
177	176	705	705	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1799								
177	176	1403/2	1403/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1800				222				
177	176	702	702	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1801				222				
177	176	1405/2	1405/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1802				222				
177	176	703	703	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1803								
177	176	1407/2	1407/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1804				223				
177	176	704	704	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1805				223				
177	176	1409/2	1409/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1806				223				
177	176	705	705	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1807								
178	177	1411/2	1411/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1808			articStaccatoAbove					
178	177	1413/2	1413/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1809				224				
178	177	707	707	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1810								
178	177	1415/2	1415/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1811			articStaccatoAbove					
178	177	1417/2	1417/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1812				225				
178	177	709	709	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1813								
178	177	1411/2	1411/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1814				226				
178	177	706	706	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1815				226				
178	177	1413/2	1413/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1816				226				
178	177	707	707	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1817								
178	177	1415/2	1415/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1818				227				
178	177	708	708	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1819				227				
178	177	1417/2	1417/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1820				227				
178	177	709	709	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1821								
