mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
69	67	267	267	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	794					
69	67	268	268	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	795				72	
69	67	537/2	537/2	0.2	1/2	1/2	Chord	4/4	1	1	1/20		1/16	4/5	796				72	
69	67	2687/10	2687/10	0.2	11/20	11/20	Chord	4/4	1	1	1/20		1/16	4/5	797				72	
69	67	2689/10	2689/10	0.2	3/5	3/5	Chord	4/4	1	1	1/20		1/16	4/5	798				72	
69	67	2691/10	2691/10	0.2	13/20	13/20	Chord	4/4	1	1	1/20		1/16	4/5	799				72	
69	67	2693/10	2693/10	0.2	7/10	7/10	Chord	4/4	1	1	1/20		1/16	4/5	800				72	
69	67	539/2	539/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	801				72	
69	67	1079/4	1079/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	802				72	
69	67	270	270	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	803				72	
69	67	1081/4	1081/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	804					
69	67	533/2	533/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	805					
69	67	267	267	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	806					
69	67	535/2	535/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	807					
69	67	268	268	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	808					
69	67	537/2	537/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	809					
69	67	269	269	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	810					
69	67	539/2	539/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	811					
69	67	270	270	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	812					
70	68	541/2	541/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	813				73	
70	68	1083/4	1083/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	814				73	
70	68	271	271	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	815				73	
70	68	1085/4	1085/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	816				73	
70	68	543/2	543/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	817				73	
70	68	272	272	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	818				73	
70	68	545/2	545/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	819				73	
70	68	273	273	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	820				73	
70	68	547/2	547/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	821				73	
70	68	274	274	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	822					
70	68	541/2	541/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	823					
70	68	271	271	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	824					
70	68	543/2	543/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	825					
70	68	272	272	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	826					
70	68	545/2	545/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	827					
70	68	273	273	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	828					
70	68	547/2	547/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	829					
70	68	274	274	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	830					
71	69	549/2	549/2	0.0	0	0	Spanner	4/4	1	1	0									3
71	69	549/2	549/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	831				74	3
71	69	1099/4	1099/4	0.0	1/16	1/16	Spanner	4/4	1	1	0								74	
71	69	1099/4	1099/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	832				74	
71	69	275	275	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	833				74	
71	69	1101/4	1101/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	834				74	
71	69	551/2	551/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	835				74	
71	69	1103/4	1103/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	836				74	
71	69	276	276	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	837				74	
71	69	1105/4	1105/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	838				74	
71	69	553/2	553/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	839				74	
71	69	1107/4	1107/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	840				74	
71	69	277	277	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	841				74	
71	69	1109/4	1109/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	842				74	
71	69	555/2	555/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	843				74	
71	69	1111/4	1111/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	844				74	
71	69	278	278	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	845				74	
71	69	1113/4	1113/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	846					
71	69	549/2	549/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	847					
71	69	276	276	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	848				75	
71	69	553/2	553/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	849					
71	69	278	278	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	850				76	
72	70	557/2	557/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	851				77	
72	70	1115/4	1115/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	852				77	
72	70	279	279	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	853				77	
72	70	1117/4	1117/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	854				77	
72	70	559/2	559/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	855				77	
72	70	1119/4	1119/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	856				77	
72	70	280	280	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	857				77	
72	70	1121/4	1121/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	858				77	
72	70	561/2	561/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	859				77	
72	70	1123/4	1123/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	860				77	
72	70	281	281	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	861				77	
72	70	1125/4	1125/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	862				77	
72	70	563/2	563/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	863				77	
72	70	1127/4	1127/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	864				77	
72	70	282	282	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	865				77	
72	70	1129/4	1129/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	866					
72	70	557/2	557/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	867					
72	70	280	280	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	868				78	
72	70	561/2	561/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	869					
72	70	282	282	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	870				79	
73	71	565/2	565/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	871				80	
73	71	1131/4	1131/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	872				80	
73	71	283	283	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	873				80	
73	71	1133/4	1133/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	874				80	
73	71	567/2	567/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	875				80	
73	71	1135/4	1135/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	876				80	
73	71	284	284	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	877				80	
73	71	1137/4	1137/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	878					
73	71	569/2	569/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	879					
73	71	1139/4	1139/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	880					
73	71	285	285	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	881					
73	71	1141/4	1141/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	882					
73	71	571/2	571/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	883			articStaccatoBelow		
73	71	1143/4	1143/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	884					
73	71	286	286	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	885					
73	71	1145/4	1145/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	886					
73	71	565/2	565/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	887					
73	71	284	284	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	888				81	
73	71	569/2	569/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						f			
73	71	569/2	569/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	889					
73	71	571/2	571/2	0.0	3/4	3/4	Dynamic	4/4	2	1	0						sf			
73	71	571/2	571/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	890			articStaccatoBelow		
74	72	573/2	573/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	891			articStaccatoBelow		
74	72	1147/4	1147/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	892					
74	72	287	287	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	893					
74	72	1149/4	1149/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	894					
74	72	575/2	575/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	895			articStaccatoBelow		
74	72	1151/4	1151/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	896					
74	72	288	288	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	897					
74	72	1153/4	1153/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	898					
74	72	577/2	577/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	899					
74	72	1155/4	1155/4	0.0	9/16	9/16	Dynamic	4/4	1	1	0						ff			
74	72	1155/4	1155/4	0.0	9/16	9/16	Dynamic	4/4	1	1	0						p			
74	72	1155/4	1155/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	900					
74	72	289	289	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	901					
74	72	1157/4	1157/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	902					
74	72	579/2	579/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	903			articStaccatoBelow		
74	72	1159/4	1159/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	904					
74	72	290	290	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	905					
74	72	1161/4	1161/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	906					
74	72	573/2	573/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	907			articStaccatoBelow		
74	72	575/2	575/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	908			articStaccatoBelow		
74	72	577/2	577/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	909			articStaccatoBelow		
74	72	579/2	579/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	910			articStaccatoBelow		
75	73	581/2	581/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	911					
75	73	293	293	0.0	5/8	5/8	Dynamic	4/4	1	1	0						p			
75	73	293	293	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	912			articStaccatoBelow		
75	73	587/2	587/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	913			articStaccatoBelow		
75	73	294	294	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	914			articStaccatoBelow		
75	73	581/2	581/2	0.0	0	0	Dynamic	4/4	2	1	0						ff			
75	73	581/2	581/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	915					
76	74	589/2	589/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	916			articStaccatoAbove		
76	74	295	295	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	917			articStaccatoAbove		
76	74	591/2	591/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	918			articStaccatoAbove		
76	74	593/2	593/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	919			articStaccatoAbove		
76	74	595/2	595/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	920			articStaccatoAbove		
76	74	589/2	589/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	921					
76	74	593/2	593/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	922					
76	74	595/2	595/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	923					
76	74	589/2	589/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	924					
76	74	593/2	593/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	925			articStaccatoAbove		
76	74	595/2	595/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	926			articStaccatoAbove		
77	75	597/2	597/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	927					
77	75	301	301	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	928			articStaccatoBelow		
77	75	603/2	603/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	929			articStaccatoBelow		
77	75	302	302	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	930			articStaccatoBelow		
77	75	597/2	597/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	931					
78	76	605/2	605/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	932			articStaccatoAbove		
78	76	303	303	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	933			articStaccatoAbove		
78	76	607/2	607/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	934			articStaccatoAbove		
78	76	609/2	609/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	935			articStaccatoAbove		
78	76	611/2	611/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	936			articStaccatoAbove		
78	76	605/2	605/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	937					
78	76	605/2	605/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	938					
78	76	609/2	609/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	939			articStaccatoAbove		
78	76	611/2	611/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	940			articStaccatoAbove		
79	77	613/2	613/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	941					
79	77	309	309	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	942			articStaccatoBelow		
79	77	619/2	619/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	943			articStaccatoBelow		
79	77	310	310	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	944			articStaccatoBelow		
79	77	613/2	613/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	945					
80	78	621/2	621/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	946			articStaccatoAbove		
80	78	311	311	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	947			articStaccatoAbove		
80	78	623/2	623/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	948			articStaccatoAbove		
80	78	625/2	625/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	949			articStaccatoAbove		
80	78	627/2	627/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	950			articStaccatoAbove		
80	78	621/2	621/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	951					
80	78	625/2	625/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	952					
80	78	627/2	627/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	953					
80	78	621/2	621/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	954					
80	78	625/2	625/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	955			articStaccatoAbove		
80	78	627/2	627/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	956			articStaccatoAbove		
81	79	629/2	629/2	0.0	0	0	Dynamic	4/4	1	1	0						ff			
81	79	629/2	629/2	0.0	0	0	Dynamic	4/4	1	1	0						p			
81	79	629/2	629/2	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	957					
81	79	629/2	629/2	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	958					
81	79	629/2	629/2	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	959					
81	79	629/2	629/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	960					
81	79	633/2	633/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	961					
81	79	317	317	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	962			articStaccatoAbove		
81	79	635/2	635/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	963			articStaccatoAbove		
81	79	318	318	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	964			articStaccatoAbove		
81	79	629/2	629/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	965					
82	80	637/2	637/2	0.0	0	0	Dynamic	4/4	1	1	0						fp			
82	80	637/2	637/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	966				82	
82	80	319	319	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	967					
82	80	639/2	639/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	968			articStaccatoBelow		
82	80	320	320	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	969			articStaccatoBelow		
82	80	641/2	641/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	970				83	
82	80	643/2	643/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	971					
82	80	641/2	641/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	972					
82	80	637/2	637/2	4.0	0	0	Chord	4/4	2	1	1		1	1	973					
82	80	321	321	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	974			articStaccatoBelow		
82	80	643/2	643/2	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	975			articStaccatoBelow		
82	80	322	322	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	976			articStaccatoBelow		
83	81	645/2	645/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	977					
83	81	325	325	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	978			articStaccatoBelow		
83	81	651/2	651/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	979			articStaccatoBelow		
83	81	326	326	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	980			articStaccatoBelow		
83	81	645/2	645/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	981					
83	81	645/2	645/2	4.0	0	0	Chord	4/4	2	1	1		1	1	982					
83	81	645/2	645/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	983			articStaccatoBelow		
83	81	323	323	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	984			articStaccatoBelow		
83	81	647/2	647/2	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	985			articStaccatoBelow		
83	81	649/2	649/2	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	986					
83	81	651/2	651/2	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	987					
84	82	653/2	653/2	0.0	0	0	Dynamic	4/4	1	1	0						fp			
84	82	653/2	653/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	988				84	
84	82	327	327	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	989					
84	82	655/2	655/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	990			articStaccatoBelow		
84	82	328	328	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	991			articStaccatoBelow		
84	82	657/2	657/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	992				85	
84	82	659/2	659/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	993					
84	82	657/2	657/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	994					
84	82	653/2	653/2	4.0	0	0	Chord	4/4	2	1	1		1	1	995					
84	82	329	329	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	996			articStaccatoBelow		
84	82	659/2	659/2	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	997			articStaccatoBelow		
84	82	330	330	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	998			articStaccatoBelow		
85	83	661/2	661/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	999					
85	83	333	333	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1000			articStaccatoAbove		
85	83	667/2	667/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1001			articStaccatoAbove		
85	83	334	334	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1002			articStaccatoAbove		
85	83	661/2	661/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1003					
85	83	661/2	661/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1004					
85	83	661/2	661/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1005			articStaccatoBelow		
85	83	331	331	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1006			articStaccatoBelow		
85	83	663/2	663/2	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	1007			articStaccatoBelow		
85	83	665/2	665/2	1.0	1/2	1/2	Chord	4/4	2	2	1/4		1/4	1	1008					
85	83	667/2	667/2	1.0	3/4	3/4	Chord	4/4	2	2	1/4		1/4	1	1009					
86	84	669/2	669/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1010				86	
86	84	335	335	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1011					
86	84	671/2	671/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1012			articStaccatoBelow		
86	84	336	336	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1013			articStaccatoBelow		
86	84	673/2	673/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1014				87	
86	84	337	337	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1015					
86	84	675/2	675/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1016			articStaccatoBelow		
86	84	338	338	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1017			articStaccatoBelow		
86	84	669/2	669/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1018					
86	84	673/2	673/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1019					
87	85	677/2	677/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1020					
87	85	340	340	0.0	3/8	3/8	Spanner	4/4	1	1	0									4
87	85	340	340	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1021				88	4
87	85	681/2	681/2	0.0	1/2	1/2	Spanner	4/4	1	1	0								88	
87	85	681/2	681/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1022				88	
87	85	341	341	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1023					
87	85	683/2	683/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1024			articStaccatoAbove		
87	85	342	342	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1025			articStaccatoAbove		
87	85	677/2	677/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1026					
87	85	339	339	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1027					
87	85	679/2	679/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1028					
87	85	340	340	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1029					
87	85	681/2	681/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1030					
87	85	341	341	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1031					
87	85	683/2	683/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1032					
87	85	342	342	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1033					
88	86	685/2	685/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1034					
88	86	344	344	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1035				89	
88	86	689/2	689/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1036				89	
88	86	345	345	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1037					
88	86	691/2	691/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1038			articStaccatoAbove		
88	86	346	346	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1039			articStaccatoAbove		
88	86	685/2	685/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1040					
88	86	343	343	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1041					
88	86	687/2	687/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1042					
88	86	344	344	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1043					
88	86	689/2	689/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1044					
88	86	345	345	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1045					
88	86	691/2	691/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1046					
88	86	346	346	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1047					
89	87	693/2	693/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1048					
89	87	348	348	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1049				90	
89	87	697/2	697/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1050				90	
89	87	349	349	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1051					
89	87	699/2	699/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						sf			
89	87	699/2	699/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1052			articStaccatoAbove		
89	87	350	350	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1053			articStaccatoAbove		
