mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
65	63	189/2	189/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8		1/8	1	573		
66	64	95	95	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	574		
66	64	191/2	191/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	575		
66	64	96	96	0.0	1/4	1/4	Chord	3/8	1	1	0	acciaccatura	1/8	1	576		
66	64	96	96	0.125	1/4	1/4	Chord	3/8	1	1	1/32		1/32	1	577		
66	64	769/8	769/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	578		
66	64	385/4	385/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	579		
66	64	771/8	771/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	580		
66	64	95	95	0.25	0	0	Chord	3/8	1	2	1/16		1/16	1	581		
66	64	381/4	381/4	0.25	1/16	1/16	Chord	3/8	1	2	1/16		1/16	1	582		
66	64	95	95	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	583		
66	64	191/2	191/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	584		
67	65	193/2	193/2	0.125	0	0	Chord	3/8	1	1	1/32		1/32	1	585		articStaccatoBelow
67	65	773/8	773/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	586		
67	65	387/4	387/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	587		
67	65	775/8	775/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	588		
67	65	97	97	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	589		articAccentAbove
67	65	195/2	195/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	590		
67	65	193/2	193/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	591		
67	65	97	97	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	592		
67	65	195/2	195/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	593		
68	66	785/8	785/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	594		
68	66	393/4	393/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	595		
68	66	787/8	787/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	596		
68	66	197/2	197/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	597		
68	66	99	99	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	598		
68	66	98	98	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	599		
68	66	197/2	197/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	600		
68	66	99	99	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	601		
69	67	797/8	797/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	602		
69	67	399/4	399/4	0.125	1/16	1/16	Chord	3/8	1	1	1/32		1/32	1	603		
69	67	799/8	799/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	604		
69	67	100	100	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	605		
69	67	403/4	403/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	606		
69	67	100	100	0.5	1/8	1/8	Chord	3/8	1	2	1/8		1/8	1	607		
69	67	201/2	201/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8		1/8	1	608		
69	67	199/2	199/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	609		
69	67	201/2	201/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	610		
70	68	101	101	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	611		
70	68	101	101	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	612		
70	68	203/2	203/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	613		
71	68	817/8	817/8	0.125	1/32	9/32	Chord	3/8	1	1	1/32		1/32	1	614	p	
71	68	819/8	819/8	0.125	3/32	11/32	Chord	3/8	1	1	1/32		1/32	1	615		
71	68	102	102	0.25	0	1/4	Chord	3/8	2	1	1/16		1/16	1	616		
71	68	409/4	409/4	0.25	1/16	5/16	Chord	3/8	2	1	1/16		1/16	1	617		
72	69	821/8	821/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	618		
72	69	823/8	823/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	619		
72	69	825/8	825/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	620		
72	69	827/8	827/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	621		
72	69	829/8	829/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	622		
72	69	831/8	831/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	623		
72	69	205/2	205/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	624		
72	69	411/4	411/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	625		
72	69	103	103	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	626		articStaccatoBelow
72	69	413/4	413/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	627		articStaccatoBelow
72	69	207/2	207/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	628		articStaccatoBelow
72	69	415/4	415/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	629		articStaccatoBelow
73	70	833/8	833/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	630		
73	70	835/8	835/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	631		
73	70	837/8	837/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	632		
73	70	839/8	839/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	633		
73	70	841/8	841/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	634		
73	70	843/8	843/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	635		
73	70	104	104	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	636		
73	70	417/4	417/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	637		
73	70	209/2	209/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	638		articStaccatoBelow
73	70	419/4	419/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	639		articStaccatoBelow
73	70	105	105	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	640		articStaccatoBelow
73	70	421/4	421/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	641		articStaccatoBelow
74	71	845/8	845/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	642		
74	71	847/8	847/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	643		
74	71	849/8	849/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	644		
74	71	851/8	851/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	645		
74	71	853/8	853/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	646		
74	71	855/8	855/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	647		
74	71	211/2	211/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	648		articStaccatoBelow
74	71	423/4	423/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	649		articStaccatoBelow
74	71	106	106	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	650		articStaccatoBelow
74	71	425/4	425/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	651		articStaccatoBelow
74	71	213/2	213/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	652		articStaccatoBelow
74	71	427/4	427/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	653		articStaccatoBelow
75	72	857/8	857/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	654		
75	72	859/8	859/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	655		
75	72	861/8	861/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	656		
75	72	863/8	863/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	657		
75	72	865/8	865/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	658		
75	72	867/8	867/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	659		
75	72	107	107	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	660		articStaccatoAbove
75	72	429/4	429/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	661		articStaccatoAbove
75	72	215/2	215/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	662		articStaccatoAbove
75	72	431/4	431/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	663		articStaccatoAbove
75	72	108	108	0.0	1/4	1/4	Chord	3/8	2	1	0	acciaccatura	1/8	1	664		
75	72	108	108	0.125	1/4	1/4	Chord	3/8	2	1	1/32		1/32	1	665		
75	72	865/8	865/8	0.125	9/32	9/32	Chord	3/8	2	1	1/32		1/32	1	666		
75	72	433/4	433/4	0.125	5/16	5/16	Chord	3/8	2	1	1/32		1/32	1	667		
75	72	867/8	867/8	0.125	11/32	11/32	Chord	3/8	2	1	1/32		1/32	1	668		
76	73	869/8	869/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	669		
76	73	871/8	871/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	670		
76	73	873/8	873/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	671		
76	73	875/8	875/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	672		
76	73	877/8	877/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	673		
76	73	879/8	879/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	674		
76	73	217/2	217/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	675		articStaccatoAbove
76	73	435/4	435/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	676		articStaccatoAbove
76	73	109	109	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	677		articStaccatoAbove
76	73	437/4	437/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	678		articStaccatoAbove
76	73	219/2	219/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	679		articStaccatoAbove
76	73	439/4	439/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	680		articStaccatoAbove
77	74	881/8	881/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	681		
77	74	883/8	883/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	682		
77	74	885/8	885/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	683		
77	74	887/8	887/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	684		
77	74	889/8	889/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	685		
77	74	891/8	891/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	686		
77	74	110	110	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	687		articStaccatoAbove
77	74	441/4	441/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	688		articStaccatoAbove
77	74	221/2	221/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	689		articStaccatoAbove
77	74	443/4	443/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	690		articStaccatoAbove
77	74	111	111	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	691		articStaccatoAbove
77	74	445/4	445/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	692		articStaccatoAbove
78	75	893/8	893/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	693		
78	75	895/8	895/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	694		
78	75	897/8	897/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	695		
78	75	899/8	899/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	696		
78	75	901/8	901/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	697		
78	75	903/8	903/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	698		
78	75	223/2	223/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	699		articStaccatoAbove
78	75	447/4	447/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	700		articStaccatoAbove
78	75	112	112	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	701		articStaccatoAbove
78	75	449/4	449/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	702		articStaccatoAbove
78	75	225/2	225/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	703		articStaccatoAbove
78	75	451/4	451/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	704		articStaccatoAbove
79	76	905/8	905/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	705		
79	76	907/8	907/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	706		
79	76	909/8	909/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	707		
79	76	911/8	911/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	708		
79	76	913/8	913/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	709		
79	76	915/8	915/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	710		
79	76	113	113	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	711		articStaccatoBelow
79	76	453/4	453/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	712		articStaccatoBelow
79	76	227/2	227/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	713		articStaccatoBelow
79	76	455/4	455/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	714		articStaccatoBelow
79	76	114	114	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	715		
79	76	457/4	457/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	716		
80	77	917/8	917/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	717		
80	77	919/8	919/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	718		
80	77	921/8	921/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	719		
80	77	923/8	923/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	720		
80	77	925/8	925/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	721		
80	77	927/8	927/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	722		
80	77	229/2	229/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	723		
80	77	459/4	459/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	724		
80	77	115	115	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	725		articStaccatoBelow
80	77	461/4	461/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	726		articStaccatoBelow
80	77	231/2	231/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	727		articStaccatoBelow
80	77	463/4	463/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	728		articStaccatoBelow
81	78	929/8	929/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	729		
81	78	931/8	931/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	730		
81	78	933/8	933/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	731		
81	78	935/8	935/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	732		
81	78	937/8	937/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	733		
81	78	939/8	939/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	734		
81	78	116	116	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	735		
81	78	465/4	465/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	736		
81	78	233/2	233/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	737		articStaccatoAbove
81	78	467/4	467/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	738		articStaccatoAbove
81	78	117	117	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	739		articStaccatoAbove
81	78	469/4	469/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	740		articStaccatoAbove
82	79	941/8	941/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	741		
82	79	943/8	943/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	742		
82	79	945/8	945/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	743		
82	79	947/8	947/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	744		
82	79	949/8	949/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	745		
82	79	951/8	951/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	746		
82	79	235/2	235/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	747		articStaccatoAbove
82	79	471/4	471/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	748		articStaccatoAbove
82	79	118	118	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	749		articStaccatoAbove
82	79	473/4	473/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	750		articStaccatoAbove
82	79	237/2	237/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	751		articStaccatoAbove
82	79	475/4	475/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	752		articStaccatoAbove
83	80	953/8	953/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	753		
83	80	955/8	955/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	754		
83	80	957/8	957/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	755		
83	80	959/8	959/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	756		
83	80	961/8	961/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	757		
83	80	963/8	963/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	758		
83	80	119	119	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	759		articStaccatoAbove
83	80	477/4	477/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	760		articStaccatoAbove
83	80	239/2	239/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	761		articStaccatoAbove
83	80	479/4	479/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	762		articStaccatoAbove
83	80	120	120	0.0	1/4	1/4	Chord	3/8	2	1	0	acciaccatura	1/8	1	763		
83	80	120	120	0.125	1/4	1/4	Chord	3/8	2	1	1/32		1/32	1	764		
83	80	961/8	961/8	0.125	9/32	9/32	Chord	3/8	2	1	1/32		1/32	1	765		
83	80	481/4	481/4	0.125	5/16	5/16	Chord	3/8	2	1	1/32		1/32	1	766		
83	80	963/8	963/8	0.125	11/32	11/32	Chord	3/8	2	1	1/32		1/32	1	767		
84	81	965/8	965/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	768		
84	81	967/8	967/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	769		
84	81	969/8	969/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	770		
84	81	971/8	971/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	771		
84	81	973/8	973/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	772		
84	81	975/8	975/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	773		
84	81	241/2	241/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	774		articStaccatoAbove
84	81	483/4	483/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	775		articStaccatoAbove
84	81	121	121	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	776		articStaccatoAbove
84	81	485/4	485/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	777		articStaccatoAbove
84	81	243/2	243/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	778		articStaccatoAbove
84	81	487/4	487/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	779		articStaccatoAbove
85	82	977/8	977/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	780		
85	82	979/8	979/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	781		
85	82	981/8	981/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	782		
85	82	983/8	983/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	783		
85	82	985/8	985/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	784		
85	82	987/8	987/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	785		
85	82	122	122	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	786		articStaccatoAbove
85	82	489/4	489/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	787		articStaccatoAbove
85	82	245/2	245/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	788		articStaccatoAbove
85	82	491/4	491/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	789		articStaccatoAbove
85	82	123	123	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	790		articStaccatoAbove
85	82	493/4	493/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	791		articStaccatoAbove
86	83	989/8	989/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	792		
86	83	991/8	991/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	793		
86	83	993/8	993/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	794		
86	83	995/8	995/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	795		
86	83	997/8	997/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	796		
86	83	999/8	999/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	797		
86	83	247/2	247/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	798		articStaccatoAbove
86	83	495/4	495/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	799		articStaccatoAbove
86	83	124	124	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	800		articStaccatoAbove
86	83	497/4	497/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	801		articStaccatoAbove
86	83	249/2	249/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	802		articStaccatoBelow
86	83	499/4	499/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	803		articStaccatoBelow
87	84	1001/8	1001/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	804		
87	84	1003/8	1003/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	805		
87	84	1009/8	1009/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	806		
87	84	1011/8	1011/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	807		
87	84	125	125	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	808		articStaccatoBelow
87	84	501/4	501/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	809		articStaccatoBelow
87	84	251/2	251/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	810		
87	84	126	126	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	811		articStaccatoAbove
87	84	505/4	505/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	812		articStaccatoAbove
88	85	1013/8	1013/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	813		
88	85	1015/8	1015/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	814		
88	85	1017/8	1017/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	815		
88	85	1019/8	1019/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	816		
88	85	1021/8	1021/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	817		
88	85	1023/8	1023/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	818		
88	85	253/2	253/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	819		articStaccatoAbove
88	85	507/4	507/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	820		articStaccatoAbove
88	85	127	127	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	821		articStaccatoAbove
88	85	509/4	509/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	822		articStaccatoAbove
88	85	255/2	255/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	823		articStaccatoAbove
88	85	511/4	511/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	824		articStaccatoAbove
89	86	1025/8	1025/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	825		
89	86	1027/8	1027/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	826		
89	86	1029/8	1029/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	827		
89	86	1031/8	1031/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	828		
89	86	1033/8	1033/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	829		
89	86	1035/8	1035/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	830		
89	86	128	128	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	831		articStaccatoAbove
89	86	513/4	513/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	832		articStaccatoAbove
89	86	257/2	257/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	833		articStaccatoAbove
89	86	515/4	515/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	834		articStaccatoAbove
89	86	129	129	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	835		
89	86	517/4	517/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	836		
90	87	1037/8	1037/8	0.125	1/32	1/32	Chord	3/8	1	1	1/32		1/32	1	837		
90	87	1039/8	1039/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	838		
90	87	1041/8	1041/8	0.125	5/32	5/32	Chord	3/8	1	1	1/32		1/32	1	839		
90	87	1043/8	1043/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	840		
90	87	1045/8	1045/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	841		
90	87	1047/8	1047/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	842		
90	87	259/2	259/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	843		
