mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
104	102	405/2	405/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1050					
104	102	811/4	811/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1051					
104	102	203	203	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1052					
104	102	813/4	813/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1053					
104	102	407/2	407/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1054					
104	102	815/4	815/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1055					
104	102	204	204	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1056					
104	102	817/4	817/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1057					
104	102	405/2	405/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1058					
104	102	203	203	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1059					
104	102	407/2	407/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1060					
104	102	204	204	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1061					
105	103	409/2	409/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1062					
105	103	205	205	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1063					
105	103	821/4	821/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1064					
105	103	411/2	411/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1065					
105	103	823/4	823/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1066					
105	103	206	206	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1067					
105	103	825/4	825/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1068					
105	103	409/2	409/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1069			articStaccatoBelow		
105	103	205	205	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1070			articStaccatoBelow		
105	103	411/2	411/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1071			articStaccatoBelow		
105	103	206	206	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1072			articStaccatoBelow		
106	104	413/2	413/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1073					
106	104	827/4	827/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1074					
106	104	207	207	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1075					
106	104	829/4	829/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1076					
106	104	415/2	415/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1077					
106	104	831/4	831/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1078					
106	104	208	208	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1079					
106	104	833/4	833/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1080					
106	104	413/2	413/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1081			articStaccatoBelow		
106	104	207	207	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1082			articStaccatoBelow		
106	104	415/2	415/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1083			articStaccatoBelow		
106	104	208	208	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1084			articStaccatoBelow		
107	105	417/2	417/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1085					
107	105	835/4	835/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1086					
107	105	209	209	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1087					
107	105	837/4	837/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1088					
107	105	419/2	419/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1089					
107	105	839/4	839/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1090					
107	105	210	210	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1091					
107	105	841/4	841/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1092					
107	105	417/2	417/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1093			articStaccatoAbove		
107	105	209	209	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1094			articStaccatoAbove		
107	105	419/2	419/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1095				69	
107	105	839/4	839/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1096				69	
107	105	210	210	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1097				69	
107	105	841/4	841/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1098					
108	106	421/2	421/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1099					
108	106	843/4	843/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1100					
108	106	211	211	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1101					
108	106	845/4	845/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1102					
108	106	423/2	423/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1103					
108	106	847/4	847/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1104					
108	106	212	212	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1105					
108	106	849/4	849/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1106					
108	106	421/2	421/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1107			articStaccatoAbove		
108	106	211	211	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1108			articStaccatoAbove		
108	106	423/2	423/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1109				70	
108	106	847/4	847/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1110				70	
108	106	212	212	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1111				70	
108	106	849/4	849/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1112					
109	107	425/2	425/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1113					
109	107	213	213	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p			
109	107	213	213	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1114	p				
109	107	853/4	853/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1115					
109	107	427/2	427/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1116					
109	107	855/4	855/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1117					
109	107	214	214	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1118					
109	107	857/4	857/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1119					
109	107	425/2	425/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1120					
109	107	213	213	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1121					
109	107	853/4	853/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1122					
109	107	427/2	427/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1123					
109	107	855/4	855/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1124					
109	107	214	214	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1125					
109	107	857/4	857/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1126					
110	108	429/2	429/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1127					
110	108	859/4	859/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1128					
110	108	215	215	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1129					
110	108	861/4	861/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1130					
110	108	431/2	431/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1131					
110	108	863/4	863/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1132					
110	108	216	216	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1133					
110	108	865/4	865/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1134					
110	108	429/2	429/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1135					
110	108	859/4	859/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1136					
110	108	215	215	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1137					
110	108	861/4	861/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1138					
110	108	431/2	431/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1139					
110	108	863/4	863/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1140					
110	108	216	216	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1141					
110	108	865/4	865/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1142					
111	109	433/2	433/2	0.0	0	0	Spanner	2/4	1	1	0									1
111	109	433/2	433/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1143	<				1
111	109	867/4	867/4	0.0	1/16	1/16	Spanner	2/4	1	1	0									
111	109	867/4	867/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1144					
111	109	217	217	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1145					
111	109	869/4	869/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1146					
111	109	435/2	435/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1147					
111	109	871/4	871/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1148					
111	109	218	218	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1149					
111	109	873/4	873/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1150					
111	109	433/2	433/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1151					
111	109	867/4	867/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1152					
111	109	217	217	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1153					
111	109	869/4	869/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1154					
111	109	435/2	435/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1155					
111	109	871/4	871/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1156					
111	109	218	218	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1157					
111	109	873/4	873/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1158					
112	110	437/2	437/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1159					
112	110	875/4	875/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1160					
112	110	219	219	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1161					
112	110	877/4	877/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1162					
112	110	439/2	439/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1163					
112	110	879/4	879/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1164					
112	110	220	220	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1165					
112	110	881/4	881/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1166					
112	110	437/2	437/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1167					
112	110	875/4	875/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1168					
112	110	219	219	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1169					
112	110	877/4	877/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1170					
112	110	439/2	439/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1171					
112	110	879/4	879/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1172					
112	110	220	220	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1173					
112	110	881/4	881/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1174					
113	111	441/2	441/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1175					
113	111	883/4	883/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1176					
113	111	221	221	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1177					
113	111	885/4	885/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1178					
113	111	443/2	443/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1179					
113	111	887/4	887/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1180					
113	111	222	222	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1181					
113	111	889/4	889/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1182					
113	111	441/2	441/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1183					
113	111	883/4	883/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1184					
113	111	221	221	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1185					
113	111	885/4	885/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1186					
113	111	443/2	443/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1187					
113	111	887/4	887/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1188					
113	111	222	222	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1189					
113	111	889/4	889/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1190					
114	112	445/2	445/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1191					
114	112	891/4	891/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1192					
114	112	223	223	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1193					
114	112	893/4	893/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1194					
114	112	447/2	447/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1195					
114	112	895/4	895/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1196					
114	112	224	224	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1197					
114	112	897/4	897/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1198					
114	112	445/2	445/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1199					
114	112	891/4	891/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1200					
114	112	223	223	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1201					
114	112	893/4	893/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1202					
114	112	447/2	447/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1203					
114	112	895/4	895/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1204					
114	112	224	224	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1205					
114	112	897/4	897/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1206					
115	113	449/2	449/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1207					
115	113	899/4	899/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1208					
115	113	225	225	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1209					
115	113	901/4	901/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1210					
115	113	451/2	451/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1211					
115	113	903/4	903/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1212					
115	113	226	226	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1213					
115	113	905/4	905/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1214					
115	113	449/2	449/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1215					
115	113	899/4	899/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1216					
115	113	225	225	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1217					
115	113	901/4	901/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1218					
115	113	451/2	451/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1219					
115	113	903/4	903/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1220					
115	113	226	226	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1221					
115	113	905/4	905/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1222					
116	114	453/2	453/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1223					
116	114	907/4	907/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1224					
116	114	227	227	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1225					
116	114	909/4	909/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1226					
116	114	455/2	455/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1227					
116	114	911/4	911/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1228					
116	114	228	228	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1229					
116	114	913/4	913/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1230					
116	114	453/2	453/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1231					
116	114	907/4	907/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1232					
116	114	227	227	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1233					
116	114	909/4	909/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1234					
116	114	455/2	455/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1235					
116	114	911/4	911/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1236					
116	114	228	228	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1237					
116	114	913/4	913/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1238					
117	115	457/2	457/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1239	f				
117	115	915/4	915/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1240					
117	115	229	229	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1241					
117	115	917/4	917/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1242					
117	115	459/2	459/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1243					
117	115	919/4	919/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1244					
117	115	230	230	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1245					
117	115	921/4	921/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1246					
117	115	457/2	457/2	0.0	0	0	Dynamic	2/4	2	1	0						f			
117	115	457/2	457/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1247					
117	115	915/4	915/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1248					
117	115	229	229	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1249					
117	115	917/4	917/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1250					
117	115	459/2	459/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1251					
117	115	919/4	919/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1252					
117	115	230	230	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1253					
117	115	921/4	921/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1254					
118	116	461/2	461/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1255	<				
118	116	923/4	923/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1256					
118	116	231	231	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1257					
118	116	925/4	925/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1258					
118	116	463/2	463/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1259					
118	116	927/4	927/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1260					
118	116	232	232	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1261					
118	116	929/4	929/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1262					
118	116	461/2	461/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1263					
118	116	923/4	923/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1264					
118	116	231	231	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1265					
118	116	925/4	925/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1266					
118	116	463/2	463/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1267					
118	116	927/4	927/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1268					
118	116	232	232	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1269					
118	116	929/4	929/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1270					
119	117	465/2	465/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1271					
119	117	931/4	931/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1272					
119	117	233	233	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1273					
119	117	933/4	933/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1274					
119	117	467/2	467/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1275					
119	117	935/4	935/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1276					
119	117	234	234	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1277					
119	117	937/4	937/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1278					
119	117	465/2	465/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1279					
119	117	931/4	931/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1280					
119	117	233	233	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1281					
119	117	933/4	933/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1282					
119	117	467/2	467/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1283					
119	117	935/4	935/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1284					
119	117	234	234	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1285					
119	117	937/4	937/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1286					
120	118	469/2	469/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1287					
120	118	939/4	939/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1288					
120	118	235	235	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1289					
120	118	941/4	941/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1290					
120	118	471/2	471/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1291					
120	118	943/4	943/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1292					
120	118	236	236	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1293					
120	118	945/4	945/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1294					
120	118	469/2	469/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1295					
120	118	939/4	939/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1296					
120	118	235	235	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1297					
120	118	941/4	941/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1298					
120	118	471/2	471/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1299					
120	118	943/4	943/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1300					
120	118	236	236	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1301					
120	118	945/4	945/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1302					
121	119	473/2	473/2	0.0	0	0	Dynamic	2/4	1	1	0						ff			
121	119	473/2	473/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1303	ff				
121	119	947/4	947/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1304					
121	119	237	237	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1305					
121	119	949/4	949/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1306					
121	119	475/2	475/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1307					
121	119	951/4	951/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1308					
121	119	238	238	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1309					
121	119	953/4	953/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1310					
121	119	473/2	473/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1311					
121	119	947/4	947/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1312					
121	119	237	237	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1313					
121	119	949/4	949/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1314					
121	119	475/2	475/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1315					
121	119	951/4	951/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1316					
121	119	238	238	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1317					
121	119	953/4	953/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1318					
122	120	477/2	477/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1319					
122	120	955/4	955/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1320					
122	120	239	239	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1321					
122	120	957/4	957/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1322					
122	120	479/2	479/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1323					
122	120	959/4	959/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1324					
122	120	240	240	0.0	3/8	3/8	Dynamic	2/4	1	1	0						sf			
122	120	240	240	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1325					
122	120	961/4	961/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1326					
122	120	477/2	477/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1327					
122	120	955/4	955/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1328					
