mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
47	46	139	139	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	559						
47	46	279/2	279/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	560						
48	47	140	140	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	561				38		
48	47	281/2	281/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	562				38		
48	47	141	141	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	563						
48	47	283/2	283/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	564				39		
48	47	285/2	285/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	565				39		
48	47	571/4	571/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	566						
48	47	140	140	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	567						
48	47	281/2	281/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	568						
48	47	141	141	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	569						
48	47	283/2	283/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	570						
48	47	142	142	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	571						
48	47	285/2	285/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	572						
49	48	143	143	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	573						
49	48	289/2	289/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	574						
49	48	289/2	289/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	575				40		
49	48	145	145	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	576				40		
49	48	291/2	291/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	577						
49	48	143	143	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	578						
49	48	287/2	287/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	579						
49	48	144	144	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	580						
50	49	146	146	0.0	0	0	Spanner	6/8	1	1	0									0	
50	49	146	146	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	581					0	
50	49	147	147	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	582					0	
50	49	295/2	295/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	583					0	
50	49	297/2	297/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	584					0	
50	49	146	146	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	585					0	
50	49	295/2	295/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	586					0	
50	49	146	146	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	587						
50	49	295/2	295/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	588						
51	50	149	149	0.0	0	0	Spanner	6/8	1	1	0										0
51	50	149	149	0.0	0	0	Spanner	6/8	1	1	0										0
51	50	149	149	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	589				41		0
51	50	150	150	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	590						0
51	50	301/2	301/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	591						0
51	50	301/2	301/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	592				42		0
51	50	151	151	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	593				42		0
51	50	303/2	303/2	0.0	5/8	5/8	Spanner	6/8	1	1	0										
51	50	303/2	303/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	594						
51	50	149	149	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	595						
51	50	149	149	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	596						
52	51	152	152	0.0	0	0	Spanner	6/8	1	1	0									1	
52	51	152	152	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	597					1	
52	51	153	153	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	598					1	
52	51	307/2	307/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	599					1	
52	51	309/2	309/2	0.0	5/8	5/8	Spanner	6/8	1	1	0										
52	51	309/2	309/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	600						
52	51	152	152	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	601						
52	51	307/2	307/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	602						
52	51	152	152	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	603						
52	51	307/2	307/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	604						
53	52	155	155	0.0	0	0	Spanner	6/8	1	1	0										1
53	52	155	155	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	605				43		1
53	52	156	156	0.0	1/4	1/4	Spanner	6/8	1	1	0										
53	52	156	156	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	606						
53	52	313/2	313/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	607						
53	52	313/2	313/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	608				44		
53	52	157	157	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	609				44		
53	52	315/2	315/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	610						
53	52	155	155	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	611						
53	52	155	155	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	612						
53	52	313/2	313/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	613						
53	52	157	157	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	614						
53	52	315/2	315/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	615						
54	53	158	158	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	616						
54	53	319/2	319/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	617						
54	53	319/2	319/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	618				45		
54	53	160	160	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	619				45		
54	53	321/2	321/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	620						
54	53	158	158	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	621						
54	53	317/2	317/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	622						
54	53	159	159	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	623						
54	53	319/2	319/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	624						
54	53	160	160	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	625						
54	53	321/2	321/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	626						
55	54	161	161	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	627				46		
55	54	325/2	325/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	628				46		
55	54	163	163	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	629				46		
55	54	327/2	327/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	630						
55	54	161	161	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	631						
55	54	323/2	323/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	632						
55	54	162	162	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	633						
55	54	325/2	325/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	634						
55	54	163	163	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	635						
55	54	327/2	327/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	636						
56	55	164	164	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	637		ornamentTurn		47		
56	55	331/2	331/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	638				47		
56	55	333/2	333/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	639						
56	55	164	164	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	640						
56	55	329/2	329/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	641						
56	55	165	165	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	642						
56	55	331/2	331/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	643						
56	55	166	166	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	644						
56	55	333/2	333/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	645						
57	56	167	167	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	646						
57	56	337/2	337/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	647						
57	56	337/2	337/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	648				48		
57	56	169	169	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	649				48		
57	56	339/2	339/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	650						
57	56	167	167	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	651						
57	56	335/2	335/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	652						
57	56	168	168	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	653						
58	57	170	170	0.0	0	0	Spanner	6/8	1	1	0									2	
58	57	170	170	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	654					2	
58	57	171	171	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	655					2	
58	57	343/2	343/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	656					2	
58	57	345/2	345/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	657					2	
58	57	170	170	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	658					2	
58	57	343/2	343/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	659					2	
58	57	170	170	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	660						
58	57	341/2	341/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	661						
58	57	171	171	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	662						
58	57	343/2	343/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	663						
58	57	172	172	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	664						
58	57	345/2	345/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	665						
59	58	173	173	0.0	0	0	Spanner	6/8	1	1	0										
59	58	173	173	0.0	0	0	Spanner	6/8	1	1	0										2
59	58	173	173	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	666				49		2
59	58	174	174	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	667						2
59	58	349/2	349/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	668						2
59	58	349/2	349/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	669				50		2
59	58	175	175	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	670				50		2
59	58	351/2	351/2	0.0	5/8	5/8	Spanner	6/8	1	1	0										
59	58	351/2	351/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	671						
59	58	173	173	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	672						
59	58	173	173	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	673						
59	58	347/2	347/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	674						
59	58	174	174	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	675						
59	58	349/2	349/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	676						
59	58	175	175	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	677						
59	58	351/2	351/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	678						
60	59	176	176	0.0	0	0	Spanner	6/8	1	1	0									3	
60	59	176	176	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	679					3	
60	59	177	177	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	680					3	
60	59	355/2	355/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	681					3	
60	59	357/2	357/2	0.0	5/8	5/8	Spanner	6/8	1	1	0										
60	59	357/2	357/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	682						
60	59	176	176	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	683						
60	59	355/2	355/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	684						
60	59	176	176	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	685						
60	59	353/2	353/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	686						
60	59	177	177	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	687						
60	59	355/2	355/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	688						
60	59	178	178	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	689						
60	59	357/2	357/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	690						
61	60	179	179	0.0	0	0	Spanner	6/8	1	1	0										3
61	60	179	179	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	691				51		3
61	60	180	180	0.0	1/4	1/4	Spanner	6/8	1	1	0										
61	60	180	180	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	692						
61	60	361/2	361/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	693						
61	60	361/2	361/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	694				52		
61	60	181	181	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	695				52		
61	60	363/2	363/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	696						
61	60	179	179	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	697						
61	60	179	179	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	698						
61	60	359/2	359/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	699						
61	60	180	180	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	700						
61	60	361/2	361/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	701						
61	60	181	181	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	702						
61	60	363/2	363/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	703						
62	61	182	182	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	704						
62	61	367/2	367/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	705						
62	61	367/2	367/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	706				53		
62	61	184	184	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	707				53		
62	61	369/2	369/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	708						
62	61	182	182	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	709						
62	61	365/2	365/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	710						
62	61	183	183	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	711						
62	61	367/2	367/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	712						
62	61	184	184	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	713						
62	61	369/2	369/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	714						
63	62	185	185	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	715				54		
63	62	373/2	373/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	716				54		
63	62	187	187	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	717				54		
63	62	375/2	375/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	718						
63	62	185	185	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	719						
63	62	371/2	371/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	720						
63	62	186	186	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	721						
63	62	373/2	373/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	722						
63	62	187	187	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	723						
63	62	375/2	375/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	724						
64	63	188	188	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	725		ornamentTurn		55		
64	63	379/2	379/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	726				55		
64	63	381/2	381/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	727						
64	63	188	188	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	728						
64	63	377/2	377/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	729						
64	63	189	189	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	730						
64	63	379/2	379/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	731						
64	63	190	190	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	732						
64	63	381/2	381/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	733						
65	64	191	191	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	734						
65	64	192	192	0.0	1/4	1/4	Dynamic	6/8	1	1	0					f					
65	64	192	192	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	735						
65	64	385/2	385/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	736						
65	64	385/2	385/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	737						
65	64	193	193	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	738						
65	64	387/2	387/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	739						
65	64	191	191	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	740						
65	64	192	192	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	741						
65	64	385/2	385/2	0.0	3/8	3/8	Chord	6/8	2	1	0	appoggiatura	1/16	1	742						
65	64	385/2	385/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	743						
65	64	193	193	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	744						
65	64	387/2	387/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	745						
66	65	194	194	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	746						
66	65	195	195	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	747						
66	65	391/2	391/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	748						
66	65	196	196	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	749						
66	65	393/2	393/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	750						
66	65	194	194	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	751						
66	65	195	195	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	752						
66	65	391/2	391/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	753						
66	65	196	196	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	754						
66	65	393/2	393/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	755						
67	66	197	197	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	756						
67	66	198	198	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	757						
67	66	397/2	397/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	758						
67	66	199	199	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	759						
67	66	399/2	399/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	760						
67	66	197	197	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	761						
67	66	198	198	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	762						
67	66	397/2	397/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	763						
67	66	199	199	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	764						
67	66	399/2	399/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	765						
68	67	200	200	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	766						
68	67	401/2	401/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	767						
68	67	201	201	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	768						
68	67	403/2	403/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	769						
68	67	202	202	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	770						
68	67	405/2	405/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	771						
68	67	200	200	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	772						
68	67	403/2	403/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	773						
69	68	203	203	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	774						
69	68	204	204	0.0	1/4	1/4	Dynamic	6/8	1	1	0					p					
69	68	204	204	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	775						
69	68	409/2	409/2	0.0	3/8	3/8	Spanner	6/8	1	1	0									4	
69	68	409/2	409/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	776				56	4	
69	68	205	205	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	777					4	
69	68	411/2	411/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	778		articStaccatoAbove			4	
69	68	203	203	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	779						
69	68	813/4	813/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	780						
69	68	407/2	407/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	781						
69	68	815/4	815/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	782						
69	68	204	204	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	783						
69	68	817/4	817/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	784						
69	68	409/2	409/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	785						
69	68	819/4	819/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	786						
69	68	205	205	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	787						
69	68	821/4	821/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	788						
69	68	411/2	411/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	789						
69	68	823/4	823/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	790						
70	69	206	206	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	791				57	4	
70	69	413/2	413/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	792					4	
70	69	207	207	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	793		articStaccatoAbove			4	
70	69	415/2	415/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	794				58	4	
70	69	208	208	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	795					4	
70	69	417/2	417/2	0.0	5/8	5/8	Spanner	6/8	1	1	0										
70	69	417/2	417/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	796		articStaccatoAbove				
70	69	206	206	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	797						
70	69	825/4	825/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	798						
70	69	413/2	413/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	799						
70	69	827/4	827/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	800						
70	69	207	207	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	801						
70	69	829/4	829/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	802						
70	69	415/2	415/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	803						
70	69	831/4	831/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	804						
70	69	208	208	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	805						
70	69	833/4	833/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	806						
70	69	417/2	417/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	807						
70	69	835/4	835/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	808						
71	70	209	209	0.0	0	0	Dynamic	6/8	1	1	0					f					
71	70	209	209	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	809				59		
71	70	419/2	419/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	810						
71	70	210	210	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	811		articStaccatoAbove				
71	70	421/2	421/2	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/16	1	812						
71	70	421/2	421/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	813				60		
71	70	211	211	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	814						
71	70	423/2	423/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	815		articStaccatoAbove				
71	70	209	209	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	816						
71	70	837/4	837/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	817						
71	70	419/2	419/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	818						
71	70	839/4	839/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	819						
71	70	210	210	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	820						
71	70	841/4	841/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	821						
71	70	421/2	421/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	822						
71	70	843/4	843/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	823						
71	70	211	211	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	824						
71	70	845/4	845/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	825						
71	70	423/2	423/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	826						
71	70	847/4	847/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	827						
72	71	212	212	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	828				61		
72	71	425/2	425/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	829						
72	71	213	213	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	830		articStaccatoAbove				
72	71	427/2	427/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	831						
72	71	429/2	429/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	832						
72	71	212	212	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	833						
72	71	849/4	849/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	834						
