mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
85	83	166	166	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	830						
85	83	329/2	329/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	831						
85	83	659/4	659/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	832						
85	83	165	165	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	833						
85	83	661/4	661/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	834						
85	83	331/2	331/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	835						
85	83	663/4	663/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	836						
85	83	166	166	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	837						
85	83	665/4	665/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	838						
86	84	333/2	333/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	839				119		
86	84	167	167	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	840						
86	84	335/2	335/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	841		articStaccatoBelow		120		
86	84	168	168	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	842		articStaccatoBelow				
86	84	333/2	333/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	843						
86	84	667/4	667/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	844						
86	84	167	167	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	845						
86	84	669/4	669/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	846						
86	84	335/2	335/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	847						
86	84	671/4	671/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	848						
86	84	168	168	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	849						
86	84	673/4	673/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	850						
87	85	337/2	337/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	851		ornamentTurn		121		
87	85	677/4	677/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	852				121		
87	85	339/2	339/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	853				121		
87	85	679/4	679/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	854				121		
87	85	170	170	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	855				121		
87	85	681/4	681/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	856						
87	85	337/2	337/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	857						
87	85	675/4	675/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	858						
87	85	169	169	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	859						
87	85	677/4	677/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	860						
87	85	339/2	339/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	861						
87	85	679/4	679/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	862						
87	85	170	170	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	863						
87	85	681/4	681/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	864						
88	86	341/2	341/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	865		ornamentTurn		122		
88	86	685/4	685/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	866				122		
88	86	343/2	343/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	867				122		
88	86	687/4	687/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	868				122		
88	86	172	172	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	869				122		
88	86	689/4	689/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	870						
88	86	341/2	341/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	871						
88	86	683/4	683/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	872						
88	86	171	171	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	873						
88	86	685/4	685/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	874						
88	86	343/2	343/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	875						
88	86	687/4	687/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	876						
88	86	172	172	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	877						
88	86	689/4	689/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	878						
89	87	345/2	345/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	879				123		
89	87	173	173	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	880				123		
89	87	693/4	693/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	881				123		
89	87	347/2	347/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	882				123		
89	87	695/4	695/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	883				123		
89	87	174	174	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	884				123		
89	87	697/4	697/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	885						
89	87	345/2	345/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	886						
89	87	691/4	691/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	887						
89	87	173	173	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	888						
89	87	693/4	693/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	889						
89	87	347/2	347/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	890						
89	87	695/4	695/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	891						
89	87	174	174	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	892						
89	87	697/4	697/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	893						
90	88	349/2	349/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	894		ornamentTurn		124		
90	88	701/4	701/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	895				124		
90	88	351/2	351/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	896				124		
90	88	703/4	703/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	897				124		
90	88	176	176	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	898				124		
90	88	705/4	705/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	899						
90	88	349/2	349/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	900						
90	88	699/4	699/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	901						
90	88	175	175	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	902						
90	88	701/4	701/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	903						
90	88	351/2	351/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	904						
90	88	703/4	703/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	905						
90	88	176	176	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	906						
90	88	705/4	705/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	907						
91	89	353/2	353/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	908		ornamentTurn		125		
91	89	709/4	709/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	909				125		
91	89	355/2	355/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	910				125		
91	89	711/4	711/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	911				125		
91	89	178	178	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	912				125		
91	89	713/4	713/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	913						
91	89	353/2	353/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	914						
91	89	707/4	707/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	915						
91	89	177	177	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	916						
91	89	709/4	709/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	917						
91	89	355/2	355/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	918						
91	89	711/4	711/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	919						
91	89	178	178	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	920						
91	89	713/4	713/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	921						
92	90	357/2	357/2	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	922		ornamentTurn		126		
92	90	717/4	717/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	923				126		
92	90	359/2	359/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	924				126		
92	90	719/4	719/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	925				126		
92	90	180	180	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	926				126		
92	90	721/4	721/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	927						
92	90	357/2	357/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	928						
92	90	715/4	715/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	929						
92	90	179	179	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	930						
92	90	717/4	717/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	931						
92	90	359/2	359/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	932						
92	90	719/4	719/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	933						
92	90	180	180	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	934						
92	90	721/4	721/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	935						
93	91	361/2	361/2	0.0	0	0	Dynamic	2/4	1	1	0					f					
93	91	361/2	361/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	936						
93	91	363/2	363/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	937		ornamentTurn				
93	91	729/4	729/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	938						
93	91	361/2	361/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	939						
93	91	723/4	723/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	940						
93	91	181	181	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	941						
93	91	725/4	725/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	942						
93	91	363/2	363/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	943						
93	91	727/4	727/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	944						
93	91	182	182	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	945						
93	91	729/4	729/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	946						
94	92	365/2	365/2	0.0	0	0	Dynamic	2/4	1	1	0					sf					
94	92	365/2	365/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	947						
94	92	367/2	367/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	948						
94	92	365/2	365/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	949						
94	92	731/4	731/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	950						
94	92	183	183	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	951						
94	92	733/4	733/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	952						
94	92	367/2	367/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	953						
94	92	735/4	735/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	954						
94	92	184	184	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	955						
94	92	737/4	737/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	956						
95	93	369/2	369/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	957						
95	93	185	185	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p					
95	93	185	185	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	958		articAccentAbove				
95	93	186	186	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	959				127		
95	93	745/4	745/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	960				127		
95	93	369/2	369/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	961						
95	93	739/4	739/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	962						
95	93	185	185	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	963						
95	93	741/4	741/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	964						
95	93	371/2	371/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	965						
95	93	743/4	743/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	966						
95	93	186	186	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	967						
95	93	745/4	745/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	968						
96	94	373/2	373/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	969				127		
96	94	747/4	747/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	970				127		
96	94	187	187	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	971				127		
96	94	749/4	749/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	972				127		
96	94	375/2	375/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	973				127		
96	94	751/4	751/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	974				127		
96	94	188	188	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	975				127		
96	94	753/4	753/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	976						
96	94	373/2	373/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	977						
96	94	747/4	747/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	978						
96	94	187	187	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	979						
96	94	749/4	749/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	980						
96	94	375/2	375/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	981						
96	94	751/4	751/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	982						
96	94	188	188	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	983						
96	94	753/4	753/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	984						
97	95	377/2	377/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	985						
97	95	189	189	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	986		articAccentAbove				
97	95	190	190	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	987				128		
97	95	761/4	761/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	988				128		
97	95	377/2	377/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	989						
97	95	755/4	755/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	990						
97	95	189	189	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	991						
97	95	757/4	757/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	992						
97	95	379/2	379/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	993						
97	95	759/4	759/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	994						
97	95	190	190	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	995						
97	95	761/4	761/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	996						
98	96	381/2	381/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	997				128		
98	96	763/4	763/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	998				128		
98	96	191	191	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	999				128		
98	96	765/4	765/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1000				128		
98	96	383/2	383/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1001				128		
98	96	767/4	767/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1002				128		
98	96	192	192	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1003				128		
98	96	769/4	769/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1004						
98	96	381/2	381/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1005						
98	96	763/4	763/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1006						
98	96	191	191	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1007						
98	96	765/4	765/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1008						
98	96	383/2	383/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1009						
98	96	767/4	767/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1010						
98	96	192	192	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1011						
98	96	769/4	769/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1012						
99	97	385/2	385/2	0.0	0	0	Dynamic	2/4	1	1	0					pp					
99	97	385/2	385/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1013						
99	97	193	193	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1014						
99	97	387/2	387/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1015						
99	97	194	194	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1016						
99	97	385/2	385/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1017						
99	97	194	194	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1018						
100	98	389/2	389/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1019						
100	98	195	195	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1020						
100	98	391/2	391/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1021						
100	98	196	196	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1022						
100	98	389/2	389/2	0.0	0	0	Dynamic	2/4	2	1	0					sf					
100	98	389/2	389/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1023				129		
100	98	195	195	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1024						
100	98	391/2	391/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1025		articStaccatoBelow		130		
100	98	196	196	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1026		articStaccatoBelow				
101	99	393/2	393/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1027						
101	99	197	197	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1028						
101	99	395/2	395/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1029						
101	99	198	198	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1030						
101	99	393/2	393/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1031						
101	99	198	198	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1032						
102	100	397/2	397/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1033						
102	100	199	199	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1034						
102	100	399/2	399/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1035						
102	100	200	200	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1036						
102	100	397/2	397/2	0.0	0	0	Dynamic	2/4	2	1	0					sf					
102	100	397/2	397/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1037				131		
102	100	199	199	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1038						
102	100	399/2	399/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1039		articStaccatoBelow		132		
102	100	200	200	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1040		articStaccatoBelow				
103	101	401/2	401/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1041						
103	101	201	201	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1042						
103	101	403/2	403/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1043						
103	101	202	202	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1044						
103	101	401/2	401/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1045						
103	101	202	202	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1046						
104	102	405/2	405/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1047						
104	102	203	203	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1048						
104	102	407/2	407/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1049						
104	102	204	204	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1050						
104	102	405/2	405/2	0.0	0	0	Dynamic	2/4	2	1	0					sf					
104	102	405/2	405/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1051				133		
104	102	203	203	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1052						
104	102	407/2	407/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1053		articStaccatoBelow		134		
104	102	204	204	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1054		articStaccatoBelow				
105	103	409/2	409/2	0.0	0	0	Dynamic	2/4	1	1	0					pp					
105	103	409/2	409/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1055				135		
105	103	205	205	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1056				135		
105	103	411/2	411/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1057				135		
105	103	206	206	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1058				135		
105	103	409/2	409/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1059						
106	104	413/2	413/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1060				135		
106	104	207	207	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1061				135		
106	104	415/2	415/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1062				135		
106	104	208	208	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1063						
106	104	413/2	413/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1064						
107	105	417/2	417/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1065				136		
107	105	209	209	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1066				136		
107	105	419/2	419/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1067				136		
107	105	210	210	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1068				136		
107	105	417/2	417/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1069						
108	106	421/2	421/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1070				136		
108	106	211	211	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1071				136		
108	106	423/2	423/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1072				136		
108	106	212	212	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1073						
108	106	421/2	421/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1074						
109	107	425/2	425/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1075				137		
109	107	213	213	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1076				137		
109	107	427/2	427/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1077				137		
109	107	214	214	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1078				137		
109	107	425/2	425/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1079						
110	108	429/2	429/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1080				137		
110	108	215	215	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1081				137		
110	108	431/2	431/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1082				137		
110	108	216	216	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1083						
110	108	429/2	429/2	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	1084						
111	109	433/2	433/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1085				138		
111	109	217	217	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1086				138		
111	109	435/2	435/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1087				138		
111	109	218	218	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1088				138		
111	109	433/2	433/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1089						
111	109	435/2	435/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1090						
112	110	437/2	437/2	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1091						
112	110	437/2	437/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1092						
