mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	decrescendo_hairpin	crescendo_line	diminuendo_line	HairPin:3_decresc.	crescendo_hairpin	TextLine	Trill:trill
259	258	2071/4	2071/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	2809							119	129							
259	258	518	518	0.0	3/8	3/8	Spanner	3/4	2	1	0										119								
259	258	518	518	0.0	3/8	3/8	Spanner	3/4	2	1	0										119	130							
259	258	518	518	0.25	3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	2810							119	130							
259	258	2073/4	2073/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	2811							119	130							
259	258	1037/2	1037/2	0.0	1/2	1/2	Spanner	3/4	2	1	0										119								
259	258	1037/2	1037/2	0.0	1/2	1/2	Spanner	3/4	2	1	0										119	131							
259	258	1037/2	1037/2	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	2812							119	131							
259	258	2075/4	2075/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	2813							119	131							
259	258	519	519	0.0	5/8	5/8	Spanner	3/4	2	1	0										119								
259	258	519	519	0.0	5/8	5/8	Spanner	3/4	2	1	0										119	132							
259	258	519	519	0.125	5/8	5/8	Chord	3/4	2	1	1/32	1/32	1	2814							119	132							
259	258	4153/8	4153/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32	1/32	1	2815							119	132							
259	258	2077/4	2077/4	0.0	11/16	11/16	Spanner	3/4	2	1	0										119								
259	258	2077/4	2077/4	0.0	11/16	11/16	Spanner	3/4	2	1	0										119	133							
259	258	2077/4	2077/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32	1/32	1	2816							119	133							
259	258	4155/8	4155/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32	1/32	1	2817								133							
259	258	1035/2	1035/2	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	2818								133							
259	258	518	518	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	2819								133							
259	258	1037/2	1037/2	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	2820								133							
259	258	519	519	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	2821								133							
260	259	1039/2	1039/2	0.0	0	0	Tempo	3/4	1	1	0							"

𝅘𝅥
=40
"	40.0	0.0									
260	259	1039/2	1039/2	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	2822							120								
260	259	2081/4	2081/4	0.0	3/16	3/16	Tempo	3/4	1	1	0							"

𝅘𝅥
=38
"	38.0	0.0	120								
260	259	2081/4	2081/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	2823							120								
260	259	4163/8	4163/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	2824															
260	259	1041/2	1041/2	0.0	1/4	1/4	Tempo	3/4	1	1	0							"

𝅘𝅥
=40
"	40.0	0.0									
260	259	1041/2	1041/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	2825															
260	259	521	521	0.0	3/8	3/8	Spanner	3/4	1	1	0													16					
260	259	521	521	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2826							121			16					
260	259	1043/2	1043/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2827							121			16					
260	259	522	522	0.0	5/8	5/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=38
"	38.0	0.0				16					
260	259	522	522	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2828										16					
260	259	1039/2	1039/2	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	2829										16					
260	259	1039/2	1039/2	0.0	0	0	Spanner	3/4	2	1	0																		
260	259	1039/2	1039/2	0.0	0	0	Spanner	3/4	2	1	0											134							
260	259	1039/2	1039/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2830								134							
260	259	1041/2	1041/2	0.0	1/4	1/4	Spanner	3/4	2	1	0											135							
260	259	1041/2	1041/2	0.0	1/4	1/4	Spanner	3/4	2	1	0											135							
260	259	1041/2	1041/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2831								135							
260	259	521	521	0.0	3/8	3/8	Spanner	3/4	2	1	0																		
260	259	521	521	0.0	3/8	3/8	Spanner	3/4	2	1	0													17					
260	259	521	521	0.0	3/8	3/8	Spanner	3/4	2	1	0											136		17					
260	259	521	521	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2832								136		17					
260	259	1043/2	1043/2	0.0	1/2	1/2	Spanner	3/4	2	1	0													17					
260	259	1043/2	1043/2	0.0	1/2	1/2	Spanner	3/4	2	1	0											137		17					
260	259	1043/2	1043/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2833								137		17					
260	259	522	522	0.0	5/8	5/8	Spanner	3/4	2	1	0													17					
260	259	522	522	0.0	5/8	5/8	Spanner	3/4	2	1	0											138		17					
260	259	522	522	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2834								138		17					
260	259	1039/2	1039/2	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	2835								138		17					
260	259	520	520	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	2836								138		17					
260	259	1041/2	1041/2	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	2837								138		17					
261	260	1045/2	1045/2	0.0	0	0	Dynamic	3/4	1	1	0				fp														
261	260	1045/2	1045/2	0.0	0	0	Tempo	3/4	1	1	0							"

𝅘𝅥
=40
"	40.0	0.0									
261	260	1045/2	1045/2	0.0	0	0	Spanner	3/4	1	1	0																		
261	260	1045/2	1045/2	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	2838															
261	260	524	524	0.0	3/8	3/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=39
"	39.0	0.0									
261	260	524	524	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2839															
261	260	1049/2	1049/2	0.0	1/2	1/2	Tempo	3/4	1	1	0							"

𝅘𝅥
=38
"	38.0	0.0									
261	260	1049/2	1049/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	2840							122								
261	260	2099/4	2099/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	2841							122								
261	260	525	525	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	2842							122								
261	260	2101/4	2101/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	2843															
261	260	1045/2	1045/2	0.0	0	0	Dynamic	3/4	2	1	0				fp														
261	260	1045/2	1045/2	0.0	0	0	Spanner	3/4	2	1	0																		
261	260	1045/2	1045/2	0.0	0	0	Spanner	3/4	2	1	0																		
261	260	1045/2	1045/2	0.0	0	0	Spanner	3/4	2	1	0											139							
261	260	1045/2	1045/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	2844								139							
261	260	523	523	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2845								139							
261	260	1047/2	1047/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2846								139							
261	260	524	524	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2847								139							
261	260	1049/2	1049/2	0.0	1/2	1/2	Spanner	3/4	2	1	0																		
261	260	1049/2	1049/2	0.0	1/2	1/2	Spanner	3/4	2	1	0											140							
261	260	1049/2	1049/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2848								140							
261	260	525	525	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2849								140							
262	261	1051/2	1051/2	0.0	0	0	Tempo	3/4	1	1	0							"

𝅘𝅥
=39
"	39.0	0.0									
262	261	1051/2	1051/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	2850							123								
262	261	526	526	0.0	1/8	1/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=40
"	40.0	0.0									
262	261	526	526	1.0	1/8	1/8	Chord	3/4	1	1	1/4	1/4	1	2851															
262	261	527	527	0.0	3/8	3/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=39
"	39.0	0.0									
262	261	527	527	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2852															
262	261	1055/2	1055/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	2853		articStaccatoAbove													
262	261	2111/4	2111/4	0.0	9/16	9/16	Tempo	3/4	1	1	0							"

𝅘𝅥
=38
"	38.0	0.0									
262	261	2111/4	2111/4	0.0	9/16	9/16	Spanner	3/4	1	1	0													18					
262	261	2111/4	2111/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	2854		ornamentTrill					124			18					
262	261	528	528	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	2855							124			18					
262	261	2113/4	2113/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	2856										18					
262	261	2111/4	2111/4	0.05	9/16	9/16	Chord	3/4	1	2	1/80	1/64	4/5	2857										18					
262	261	2639/5	2639/5	0.05	23/40	23/40	Chord	3/4	1	2	1/80	1/64	4/5	2858										18					
262	261	10557/20	10557/20	0.05	47/80	47/80	Chord	3/4	1	2	1/80	1/64	4/5	2859										18					
262	261	5279/10	5279/10	0.05	3/5	3/5	Chord	3/4	1	2	1/80	1/64	4/5	2860										18					
262	261	10559/20	10559/20	0.05	49/80	49/80	Chord	3/4	1	2	1/80	1/64	4/5	2861										18					
262	261	1051/2	1051/2	0.0	0	0	Spanner	3/4	2	1	0																		
262	261	1051/2	1051/2	0.0	0	0	Spanner	3/4	2	1	0											141							
262	261	1051/2	1051/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	2862								141							
262	261	526	526	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2863								141							
262	261	1053/2	1053/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2864								141							
262	261	527	527	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2865								141							
262	261	1055/2	1055/2	0.0	1/2	1/2	Spanner	3/4	2	1	0																		
262	261	1055/2	1055/2	0.0	1/2	1/2	Spanner	3/4	2	1	0											142							
262	261	1055/2	1055/2	0.0	1/2	1/2	Spanner	3/4	2	1	0											142					2		
262	261	1055/2	1055/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2866								142					2		
262	261	528	528	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2867								142					2		
263	262	1057/2	1057/2	0.0	0	0	Tempo	3/4	1	1	0							"

𝅘𝅥
=39
"	39.0	0.0				18					
263	262	1057/2	1057/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	2868		articStaccatoAbove								18					
263	262	2115/4	2115/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	2869		ornamentTrill					125			18					
263	262	529	529	0.0	1/8	1/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=38
"	38.0	0.0	125			18					
263	262	529	529	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	2870							125			18					
263	262	2117/4	2117/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	2871										18					
263	262	1059/2	1059/2	0.0	1/4	1/4	Dynamic	3/4	1	1	0				mp														
263	262	1059/2	1059/2	0.0	1/4	1/4	Tempo	3/4	1	1	0							"

𝅘𝅥
=37
"	37.0	0.0									
263	262	1059/2	1059/2	0.0	1/4	1/4	Spanner	3/4	1	1	0																		
263	262	1059/2	1059/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	2872							126								
263	262	2119/4	2119/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	2873							126								
263	262	530	530	0.0	3/8	3/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=36
"	36.0	0.0	126								
263	262	530	530	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	2874							126								
263	262	2121/4	2121/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	2875							126								
263	262	1061/2	1061/2	0.0	1/2	1/2	Tempo	3/4	1	1	0							"

𝅘𝅥
=35
"	35.0	0.0									
263	262	1061/2	1061/2	0.0	1/2	1/2	Spanner	3/4	1	1	0														2	2			
263	262	1061/2	1061/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	2876											2	2			
263	262	2123/4	2123/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	2877							127				2	2			
263	262	531	531	0.0	5/8	5/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=34
"	34.0	0.0	127				2	2			
263	262	531	531	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	2878							127				2	2			
263	262	2125/4	2125/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	2879											2	2			
263	262	2115/4	2115/4	0.05	1/16	1/16	Chord	3/4	1	2	1/80	1/64	4/5	2880											2	2			
263	262	2644/5	2644/5	0.05	3/40	3/40	Chord	3/4	1	2	1/80	1/64	4/5	2881											2	2			
263	262	10577/20	10577/20	0.05	7/80	7/80	Chord	3/4	1	2	1/80	1/64	4/5	2882											2	2			
263	262	5289/10	5289/10	0.05	1/10	1/10	Chord	3/4	1	2	1/80	1/64	4/5	2883											2	2			
263	262	10579/20	10579/20	0.05	9/80	9/80	Chord	3/4	1	2	1/80	1/64	4/5	2884											2	2			
263	262	1057/2	1057/2	0.0	0	0	Spanner	3/4	2	1	0																2		
263	262	1057/2	1057/2	0.0	0	0	Spanner	3/4	2	1	0											143					2		
263	262	1057/2	1057/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	2885								143					2		
263	262	529	529	0.0	1/8	1/8	Spanner	3/4	2	1	0																2		
263	262	529	529	0.0	1/8	1/8	Spanner	3/4	2	1	0											144					2		
263	262	529	529	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2886								144					2		
263	262	1059/2	1059/2	0.0	1/4	1/4	Dynamic	3/4	2	1	0				p														
263	262	1059/2	1059/2	0.0	1/4	1/4	Spanner	3/4	2	1	0																		
263	262	1059/2	1059/2	0.0	1/4	1/4	Spanner	3/4	2	1	0																		
263	262	1059/2	1059/2	0.0	1/4	1/4	Spanner	3/4	2	1	0											145							
263	262	1059/2	1059/2	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2887								145							
263	262	530	530	0.0	3/8	3/8	Spanner	3/4	2	1	0																		
263	262	530	530	0.0	3/8	3/8	Spanner	3/4	2	1	0											146							
263	262	530	530	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2888								146							
263	262	1061/2	1061/2	0.0	1/2	1/2	Spanner	3/4	2	1	0																		
263	262	1061/2	1061/2	0.0	1/2	1/2	Spanner	3/4	2	1	0												0						
263	262	1061/2	1061/2	0.0	1/2	1/2	Spanner	3/4	2	1	0											147	0						
263	262	1061/2	1061/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2889								147	0						
263	262	531	531	0.0	5/8	5/8	Spanner	3/4	2	1	0												0						
263	262	531	531	0.0	5/8	5/8	Spanner	3/4	2	1	0											148	0						
263	262	531	531	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2890								148	0						
264	263	1063/2	1063/2	0.0	0	0	Dynamic	3/4	1	1	0				p														
264	263	1063/2	1063/2	0.0	0	0	Tempo	3/4	1	1	0							"

𝅘𝅥
=28
"	28.0	0.0									
264	263	1063/2	1063/2	0.0	0	0	Spanner	3/4	1	1	0																		
264	263	1063/2	1063/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	2891							128								
264	263	2127/4	2127/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	2892															
264	263	533	533	0.0	3/8	3/8	Dynamic	3/4	1	1	0				sfp														
264	263	533	533	0.0	3/8	3/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=24
"	24.0	0.0									
264	263	533	533	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2893															
264	263	1067/2	1067/2	0.03125	1/2	1/2	Chord	3/4	1	1	1/128	1/128	1	2894															
264	263	17073/32	17073/32	0.0	65/128	65/128	Spanner	3/4	1	1	0													19					
264	263	17073/32	17073/32	0.03125	65/128	65/128	Chord	3/4	1	1	1/128	1/128	1	2895										19					
264	263	8537/16	8537/16	0.03125	33/64	33/64	Chord	3/4	1	1	1/128	1/128	1	2896										19					
264	263	17075/32	17075/32	0.03125	67/128	67/128	Chord	3/4	1	1	1/128	1/128	1	2897										19					
264	263	4269/8	4269/8	0.03125	17/32	17/32	Chord	3/4	1	1	1/128	1/128	1	2898										19					
264	263	17077/32	17077/32	0.03125	69/128	69/128	Chord	3/4	1	1	1/128	1/128	1	2899										19					
264	263	8539/16	8539/16	0.03125	35/64	35/64	Chord	3/4	1	1	1/128	1/128	1	2900										19					
264	263	17079/32	17079/32	0.03125	71/128	71/128	Chord	3/4	1	1	1/128	1/128	1	2901										19					
264	263	2135/4	2135/4	0.03125	9/16	9/16	Chord	3/4	1	1	1/128	1/128	1	2902										19					
264	263	17081/32	17081/32	0.03125	73/128	73/128	Chord	3/4	1	1	1/128	1/128	1	2903										19					
264	263	8541/16	8541/16	0.03125	37/64	37/64	Chord	3/4	1	1	1/128	1/128	1	2904										19					
264	263	17083/32	17083/32	0.03125	75/128	75/128	Chord	3/4	1	1	1/128	1/128	1	2905										19					
264	263	4271/8	4271/8	0.03125	19/32	19/32	Chord	3/4	1	1	1/128	1/128	1	2906										19					
264	263	17085/32	17085/32	0.03125	77/128	77/128	Chord	3/4	1	1	1/128	1/128	1	2907										19					
264	263	8543/16	8543/16	0.03125	39/64	39/64	Chord	3/4	1	1	1/128	1/128	1	2908										19					
264	263	17087/32	17087/32	0.03125	79/128	79/128	Chord	3/4	1	1	1/128	1/128	1	2909										19					
264	263	534	534	0.0	5/8	5/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=38
"	38.0	0.0									
264	263	534	534	0.0	5/8	5/8	Spanner	3/4	1	1	0																		
264	263	534	534	0.0	5/8	5/8	Spanner	3/4	1	1	0											149							
264	263	534	534	0.375	5/8	5/8	Chord	3/4	1	1	3/32	1/16	3/2	2910		ornamentTrill						149							
264	263	4275/8	4275/8	0.0625	23/32	23/32	Chord	3/4	1	1	1/64	1/64	1	2911								149							
264	263	8551/16	8551/16	0.0625	47/64	47/64	Chord	3/4	1	1	1/64	1/64	1	2912								149							
264	263	534	534	0.05357142857142857	5/8	5/8	Chord	3/4	1	2	3/224	1/64	6/7	2913								149							
264	263	29907/56	29907/56	0.05357142857142857	143/224	143/224	Chord	3/4	1	2	3/224	1/64	6/7	2914								149							
264	263	14955/28	14955/28	0.05357142857142857	73/112	73/112	Chord	3/4	1	2	3/224	1/64	6/7	2915								149							
264	263	29913/56	29913/56	0.05357142857142857	149/224	149/224	Chord	3/4	1	2	3/224	1/64	6/7	2916								149							
264	263	7479/14	7479/14	0.05357142857142857	19/28	19/28	Chord	3/4	1	2	3/224	1/64	6/7	2917								149							
264	263	29919/56	29919/56	0.05357142857142857	155/224	155/224	Chord	3/4	1	2	3/224	1/64	6/7	2918								149							
264	263	14961/28	14961/28	0.05357142857142857	79/112	79/112	Chord	3/4	1	2	3/224	1/64	6/7	2919								149							
264	263	1063/2	1063/2	0.0	0	0	Spanner	3/4	2	1	0																		
264	263	1063/2	1063/2	0.0	0	0	Spanner	3/4	2	1	0																		
264	263	1063/2	1063/2	0.0	0	0	Spanner	3/4	2	1	0											150							
264	263	1063/2	1063/2	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	2920								150							
264	263	532	532	0.0	1/8	1/8	Spanner	3/4	2	1	0																		
264	263	1067/2	1067/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2921															
265	264	1069/2	1069/2	0.0	0	0	Dynamic	3/4	1	1	0				p														
265	264	1069/2	1069/2	0.0	0	0	Spanner	3/4	1	1	0																		
265	264	1069/2	1069/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2922															
265	264	536	536	0.0	3/8	3/8	Dynamic	3/4	1	1	0				sf														
265	264	536	536	0.0	3/8	3/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=34
"	34.0	0.0									
265	264	536	536	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	2923															
265	264	1073/2	1073/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	2924															
265	264	2147/4	2147/4	0.0	9/16	9/16	Dynamic	3/4	1	1	0				sf														
265	264	2147/4	2147/4	0.0	9/16	9/16	Tempo	3/4	1	1	0							"

𝅘𝅥
=30
"	30.0	0.0									
265	264	2147/4	2147/4	0.5	9/16	9/16	Chord	3/4	1	1	1/8	1/8	1	2925															
265	264	2149/4	2149/4	0.0	11/16	11/16	Dynamic	3/4	1	1	0				sf														
265	264	2149/4	2149/4	0.0	11/16	11/16	Tempo	3/4	1	1	0							"

𝅘𝅥
=26
"	26.0	0.0									
265	264	2149/4	2149/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	2926															
265	264	1069/2	1069/2	0.0	0	0	Spanner	3/4	2	1	0											151							
265	264	1069/2	1069/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2927								151							
265	264	1071/2	1071/2	0.0	1/4	1/4	Spanner	3/4	2	1	0																		
265	264	1073/2	1073/2	0.0	1/2	1/2	Spanner	3/4	2	1	0											152							
265	264	1073/2	1073/2	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2928								152							
265	264	537	537	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2929								152							
266	265	1075/2	1075/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	2930															
266	265	1077/2	1077/2	0.0	1/4	1/4	Tempo	3/4	1	1	0							"

𝅘𝅥
=60
"	60.0	0.0									
266	265	1077/2	1077/2	0.0	1/4	1/4	Dynamic	3/4	1	1	0				p														
266	265	1077/2	1077/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	2931							129								
266	265	2155/4	2155/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	2932							129								
266	265	539	539	0.0	3/8	3/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=70
"	70.0	0.0	129								
266	265	539	539	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	2933							129								
266	265	2157/4	2157/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	2934							129								
266	265	1079/2	1079/2	0.0	1/2	1/2	Tempo	3/4	1	1	0							"
𝅘𝅥=80"	80.0	0.0	129								
266	265	1079/2	1079/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	2935							129								
266	265	2159/4	2159/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	2936							129								
266	265	540	540	0.0	5/8	5/8	Tempo	3/4	1	1	0							"

𝅘𝅥
=90
"	90.0	0.0	129								
266	265	540	540	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	2937							129								
266	265	2161/4	2161/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	2938							129								
266	265	1081/2	1081/2	0.0	3/4	3/4	Tempo	3/4	1	1	0							"

𝅘𝅥
=100
"	100.0	0.0	129								
266	265	1081/2	1081/2	0.25	3/4	3/4	Chord	3/4	1	1	1/16	1/16	1	2939							129								
266	265	2163/4	2163/4	0.25	13/16	13/16	Chord	3/4	1	1	1/16	1/16	1	2940							129								
266	265	541	541	0.25	7/8	7/8	Chord	3/4	1	1	1/16	1/16	1	2941							129								
266	265	2165/4	2165/4	0.25	15/16	15/16	Chord	3/4	1	1	1/16	1/16	1	2942							129								
266	265	1083/2	1083/2	0.25	1	1	Chord	3/4	1	1	1/16	1/16	1	2943							129								
266	265	2167/4	2167/4	0.25	17/16	17/16	Chord	3/4	1	1	1/16	1/16	1	2944							129								
266	265	542	542	0.25	9/8	9/8	Chord	3/4	1	1	1/16	1/16	1	2945							129								
266	265	2169/4	2169/4	0.25	19/16	19/16	Chord	3/4	1	1	1/16	1/16	1	2946							129								
266	265	1085/2	1085/2	0.25	5/4	5/4	Chord	3/4	1	1	1/16	1/16	1	2947							129								
266	265	2171/4	2171/4	0.25	21/16	21/16	Chord	3/4	1	1	1/16	1/16	1	2948							129								
266	265	543	543	0.25	11/8	11/8	Chord	3/4	1	1	1/16	1/16	1	2949							129								
266	265	2173/4	2173/4	0.25	23/16	23/16	Chord	3/4	1	1	1/16	1/16	1	2950							129								
266	265	1087/2	1087/2	0.25	3/2	3/2	Chord	3/4	1	1	1/16	1/16	1	2951							129								
266	265	2175/4	2175/4	0.25	25/16	25/16	Chord	3/4	1	1	1/16	1/16	1	2952							129								
266	265	544	544	0.25	13/8	13/8	Chord	3/4	1	1	1/16	1/16	1	2953							129								
266	265	2177/4	2177/4	0.0	27/16	27/16	Tempo	3/4	1	1	0							"

𝅘𝅥
=90
"	90.0	0.0	129								
266	265	2177/4	2177/4	0.25	27/16	27/16	Chord	3/4	1	1	1/16	1/16	1	2954							129								
266	265	1089/2	1089/2	0.25	7/4	7/4	Chord	3/4	1	1	1/16	1/16	1	2955							129								
266	265	2179/4	2179/4	0.25	29/16	29/16	Chord	3/4	1	1	1/16	1/16	1	2956							129								
266	265	545	545	0.0	15/8	15/8	Tempo	3/4	1	1	0							"
𝅘𝅥=80"	80.0	0.0	129								
266	265	545	545	0.25	15/8	15/8	Chord	3/4	1	1	1/16	1/16	1	2957							129								
266	265	2181/4	2181/4	0.25	31/16	31/16	Chord	3/4	1	1	1/16	1/16	1	2958							129								
266	265	1091/2	1091/2	0.25	2	2	Chord	3/4	1	1	1/16	1/16	1	2959							129								
266	265	2183/4	2183/4	0.0	33/16	33/16	Tempo	3/4	1	1	0							"

𝅘𝅥
=70
"	70.0	0.0	129								
266	265	2183/4	2183/4	0.25	33/16	33/16	Chord	3/4	1	1	1/16	1/16	1	2960							129								
266	265	546	546	0.25	17/8	17/8	Chord	3/4	1	1	1/16	1/16	1	2961							129								
266	265	2185/4	2185/4	0.25	35/16	35/16	Chord	3/4	1	1	1/16	1/16	1	2962															
266	265	1093/2	1093/2	0.0	9/4	9/4	Tempo	3/4	1	1	0							"

𝅘𝅥
=50
"	50.0	0.0									
266	265	1093/2	1093/2	1.0	9/4	9/4	Chord	3/4	1	1	1/4	1/4	1	2963		articStaccatoBelow					130								
266	265	1095/2	1095/2	0.0	5/2	5/2	Tempo	3/4	1	1	0							"

𝅘𝅥
=40
"	40.0	0.0	130								
266	265	1095/2	1095/2	1.0	5/2	5/2	Chord	3/4	1	1	1/4	1/4	1	2964		articStaccatoBelow					130								
266	265	1097/2	1097/2	0.0	11/4	11/4	Tempo	3/4	1	1	0							"

𝅘𝅥
=18
"	18.0	0.0									
266	265	1097/2	1097/2	1.0	11/4	11/4	Chord	3/4	1	1	1/4	1/4	1	2965		articStaccatoBelow													
266	265	1075/2	1075/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	2966								152							
266	265	1077/2	1077/2	0.0	1/4	1/4	Spanner	3/4	2	1	0																		
267	266	1099/2	1099/2	0.0	0	0	Tempo	2/4	1	1	0							Presto	192.0	1.0									
267	266	1099/2	1099/2	0.0	0	0	Dynamic	2/4	1	1	0				p														
267	266	1099/2	1099/2	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	2967							131								
267	266	1101/2	1101/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	2968							131								
267	266	550	550	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	2969															
