mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill
253	252	755	755	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2338					
253	252	1511/2	1511/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2339					
253	252	756	756	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2340					
254	253	1513/2	1513/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2341					
254	253	757	757	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2342			articStaccatoAbove		
254	253	1515/2	1515/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2343			articStaccatoAbove		
254	253	758	758	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2344			articStaccatoAbove		
254	253	1517/2	1517/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2345			articStaccatoAbove		
254	253	759	759	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2346			articStaccatoAbove		
254	253	1513/2	1513/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2347					
255	254	1519/2	1519/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2348			articStaccatoBelow		
255	254	760	760	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2349			articStaccatoBelow		
255	254	1521/2	1521/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2350			articStaccatoBelow		
255	254	761	761	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2351			articStaccatoBelow		
255	254	1523/2	1523/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2352			articStaccatoBelow		
255	254	762	762	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2353			articStaccatoBelow		
256	255	1525/2	1525/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2354			articStaccatoBelow		
256	255	763	763	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2355			articStaccatoBelow		
256	255	1527/2	1527/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2356			articStaccatoBelow		
256	255	764	764	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2357			articStaccatoBelow		
256	255	1529/2	1529/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2358			articStaccatoBelow		
256	255	765	765	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2359			articStaccatoBelow		
256	255	1525/2	1525/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2360			articStaccatoAbove		
256	255	763	763	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2361			articStaccatoAbove		
256	255	1527/2	1527/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2362			articStaccatoAbove		
256	255	764	764	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2363			articStaccatoAbove		
256	255	1529/2	1529/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2364			articStaccatoAbove		
256	255	765	765	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2365			articStaccatoAbove		
257	256	1531/2	1531/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2366			articStaccatoBelow		
257	256	766	766	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2367			articStaccatoBelow		
257	256	1533/2	1533/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2368			articStaccatoBelow		
257	256	767	767	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2369			articStaccatoAbove		
257	256	1535/2	1535/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2370			articStaccatoAbove		
257	256	768	768	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2371			articStaccatoAbove		
257	256	1531/2	1531/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2372			articStaccatoBelow		
257	256	766	766	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2373			articStaccatoBelow		
257	256	1533/2	1533/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2374			articStaccatoBelow		
257	256	767	767	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2375			articStaccatoBelow		
257	256	1535/2	1535/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2376			articStaccatoBelow		
257	256	768	768	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2377			articStaccatoBelow		
258	257	1537/2	1537/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2378			articStaccatoBelow		
258	257	769	769	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2379			articStaccatoBelow		
258	257	1539/2	1539/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2380			articStaccatoBelow		
258	257	770	770	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2381			articStaccatoBelow		
258	257	1541/2	1541/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2382			articStaccatoBelow		
258	257	771	771	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2383			articStaccatoBelow		
258	257	1537/2	1537/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2384			articStaccatoBelow		
258	257	769	769	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2385			articStaccatoBelow		
258	257	1539/2	1539/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2386			articStaccatoBelow		
259	258	1543/2	1543/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2387			articStaccatoAbove		
259	258	772	772	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2388			articStaccatoAbove		
259	258	1545/2	1545/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2389			articStaccatoAbove		
259	258	773	773	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2390			articStaccatoAbove		
259	258	1547/2	1547/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2391			articStaccatoAbove		
259	258	774	774	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2392			articStaccatoAbove		
260	259	1549/2	1549/2	0.0	0	0	Dynamic	6/8	1	1	0						ff			
260	259	1549/2	1549/2	0.0	0	0	Spanner	6/8	1	1	0									0
260	259	1549/2	1549/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2393					0
260	259	1549/2	1549/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2394			articStaccatoAbove		
260	259	775	775	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2395			articStaccatoAbove		
260	259	1551/2	1551/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2396			articStaccatoAbove		
260	259	776	776	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2397			articStaccatoAbove		
260	259	1553/2	1553/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2398			articStaccatoAbove		
260	259	777	777	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2399			articStaccatoAbove		
261	260	1555/2	1555/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2400					0
261	260	1555/2	1555/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	2401			articStaccatoBelow		
261	260	778	778	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	2402			articStaccatoBelow		
261	260	1557/2	1557/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2403					
261	260	779	779	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	2404			articStaccatoBelow		
261	260	1559/2	1559/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	2405			articStaccatoBelow		
261	260	780	780	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2406			articStaccatoBelow		
262	261	1561/2	1561/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2407					0
262	261	1561/2	1561/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	2408			articStaccatoBelow		
262	261	1563/2	1563/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2409			articStaccatoBelow		
262	261	782	782	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	2410			articStaccatoBelow		
262	261	783	783	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2411			articStaccatoBelow		
263	262	1567/2	1567/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2412					0
263	262	1567/2	1567/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	2413			articStaccatoBelow		
264	263	1573/2	1573/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2414					0
264	263	1573/2	1573/2	0.0	0	0	Dynamic	6/8	1	2	0						p			
264	263	1573/2	1573/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	2415			articStaccatoBelow		
264	263	1575/2	1575/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	2416			articStaccatoBelow		
264	263	788	788	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	2417			articStaccatoBelow		
264	263	789	789	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2418			articStaccatoBelow		
265	264	1579/2	1579/2	0.0	0	0	Chord	6/8	1	1	0	grace16after	1/16	1	2419					0
265	264	1579/2	1579/2	0.0	0	0	Chord	6/8	1	1	0	grace16after	1/16	1	2420					0
265	264	1579/2	1579/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	2421					0
265	264	1579/2	1579/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	2422			articStaccatoBelow		
266	265	1585/2	1585/2	0.0	0	0	Spanner	6/8	1	1	0									
266	265	1585/2	1585/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2423			articStaccatoAbove		
266	265	1587/2	1587/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2424			articStaccatoAbove		
266	265	794	794	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2425			articStaccatoAbove		
266	265	795	795	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2426			articStaccatoAbove		
266	265	1585/2	1585/2	0.0	0	0	Spanner	6/8	2	1	0									1
266	265	1585/2	1585/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	2427					1
267	266	1591/2	1591/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2428			articStaccatoAbove		
267	266	1591/2	1591/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	2429					1
268	267	1597/2	1597/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2430			articStaccatoAbove		
268	267	1599/2	1599/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2431			articStaccatoAbove		
268	267	800	800	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2432			articStaccatoAbove		
268	267	801	801	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2433			articStaccatoAbove		
268	267	1597/2	1597/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	2434					1
269	268	1603/2	1603/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2435			articStaccatoAbove		
269	268	804	804	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2436					
269	268	1603/2	1603/2	0.0	0	0	Chord	6/8	2	1	0	grace16after	1/16	1	2437					1
269	268	1603/2	1603/2	0.0	0	0	Chord	6/8	2	1	0	grace16after	1/16	1	2438					1
269	268	1603/2	1603/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	2439					1
270	269	1609/2	1609/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2440			articStaccatoAbove		
270	269	805	805	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2441			articStaccatoAbove		
270	269	1611/2	1611/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2442			articStaccatoAbove		
270	269	806	806	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2443			articStaccatoAbove		
270	269	1613/2	1613/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2444					
270	269	807	807	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2445			articStaccatoAbove		
270	269	1609/2	1609/2	0.0	0	0	Spanner	6/8	2	1	0									
270	269	1609/2	1609/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2446			articStaccatoAbove		
270	269	805	805	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2447			articStaccatoAbove		
270	269	1611/2	1611/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2448			articStaccatoAbove		
270	269	806	806	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2449			articStaccatoAbove		
270	269	1613/2	1613/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2450			articStaccatoAbove		
270	269	807	807	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2451			articStaccatoAbove		
271	270	1615/2	1615/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2452			articStaccatoAbove		
271	270	808	808	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2453			articStaccatoAbove		
271	270	1617/2	1617/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2454			articStaccatoAbove		
271	270	809	809	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2455			articStaccatoAbove		
271	270	1619/2	1619/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2456			articStaccatoAbove		
271	270	810	810	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2457			articStaccatoAbove		
271	270	1615/2	1615/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2458			articStaccatoAbove		
271	270	808	808	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2459			articStaccatoAbove		
271	270	1617/2	1617/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2460			articStaccatoAbove		
271	270	809	809	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2461			articStaccatoAbove		
271	270	1619/2	1619/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2462			articStaccatoAbove		
271	270	810	810	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2463			articStaccatoAbove		
272	271	1621/2	1621/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2464			articStaccatoAbove		
272	271	811	811	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2465			articStaccatoAbove		
272	271	1623/2	1623/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2466			articStaccatoAbove		
272	271	812	812	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2467			articStaccatoAbove		
272	271	1625/2	1625/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2468			articStaccatoAbove		
272	271	813	813	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2469			articStaccatoAbove		
272	271	1621/2	1621/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2470			articStaccatoBelow		
272	271	811	811	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2471			articStaccatoBelow		
272	271	1623/2	1623/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2472			articStaccatoBelow		
272	271	812	812	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2473			articStaccatoBelow		
272	271	1625/2	1625/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2474			articStaccatoBelow		
272	271	813	813	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2475			articStaccatoBelow		
273	272	1627/2	1627/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2476			articStaccatoBelow		
273	272	814	814	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2477			articStaccatoBelow		
273	272	1629/2	1629/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2478			articStaccatoBelow		
273	272	815	815	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2479			articStaccatoBelow		
273	272	1631/2	1631/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2480			articStaccatoBelow		
273	272	816	816	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2481			articStaccatoBelow		
273	272	1627/2	1627/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2482			articStaccatoBelow		
273	272	814	814	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2483			articStaccatoBelow		
273	272	1629/2	1629/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2484			articStaccatoBelow		
273	272	815	815	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2485			articStaccatoBelow		
273	272	1631/2	1631/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2486			articStaccatoBelow		
273	272	816	816	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2487			articStaccatoBelow		
274	273	1633/2	1633/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2488			articStaccatoBelow		
274	273	817	817	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2489			articStaccatoBelow		
274	273	1635/2	1635/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2490			articStaccatoBelow		
274	273	818	818	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2491			articStaccatoBelow		
274	273	1637/2	1637/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2492			articStaccatoBelow		
274	273	819	819	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2493			articStaccatoBelow		
274	273	1633/2	1633/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2494			articStaccatoBelow		
274	273	817	817	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2495			articStaccatoBelow		
274	273	1635/2	1635/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2496			articStaccatoBelow		
274	273	818	818	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2497			articStaccatoBelow		
274	273	1637/2	1637/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2498			articStaccatoBelow		
274	273	819	819	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2499			articStaccatoBelow		
275	274	1639/2	1639/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2500			articStaccatoAbove		
275	274	820	820	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2501			articStaccatoAbove		
275	274	1641/2	1641/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2502			articStaccatoAbove		
275	274	821	821	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2503			articStaccatoAbove		
275	274	1643/2	1643/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2504			articStaccatoAbove		
275	274	822	822	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2505			articStaccatoAbove		
275	274	1639/2	1639/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2506			articStaccatoBelow		
275	274	820	820	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2507			articStaccatoBelow		
275	274	1641/2	1641/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2508			articStaccatoBelow		
275	274	821	821	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2509			articStaccatoBelow		
275	274	1643/2	1643/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2510			articStaccatoBelow		
275	274	822	822	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2511			articStaccatoBelow		
276	275	1645/2	1645/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2512					
276	275	823	823	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2513					
276	275	1647/2	1647/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2514					
276	275	824	824	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2515					
276	275	1649/2	1649/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2516					
276	275	825	825	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2517					
276	275	1645/2	1645/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2518					
276	275	823	823	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2519					
276	275	1647/2	1647/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2520					
276	275	824	824	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2521					
276	275	1649/2	1649/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2522					
276	275	825	825	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2523					
277	276	1651/2	1651/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2524					
277	276	826	826	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2525					
277	276	1653/2	1653/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2526					
277	276	827	827	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2527					
277	276	1655/2	1655/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2528					
277	276	828	828	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2529					
277	276	1651/2	1651/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2530					
277	276	826	826	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2531					
277	276	1653/2	1653/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2532					
277	276	827	827	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2533					
277	276	1655/2	1655/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2534					
277	276	828	828	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2535					
278	277	1657/2	1657/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2536					
278	277	829	829	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2537					
278	277	1659/2	1659/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2538					
278	277	830	830	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2539					
278	277	1661/2	1661/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2540					
278	277	831	831	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2541					
278	277	1657/2	1657/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2542					
278	277	829	829	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2543					
278	277	1659/2	1659/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2544					
278	277	830	830	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2545					
278	277	1661/2	1661/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2546					
278	277	831	831	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2547					
279	278	1663/2	1663/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2548					
279	278	832	832	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2549					
279	278	1665/2	1665/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2550					
279	278	833	833	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2551					
279	278	1667/2	1667/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2552					
279	278	834	834	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2553					
279	278	1663/2	1663/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2554					
279	278	832	832	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2555					
279	278	1665/2	1665/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2556					
279	278	833	833	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2557					
279	278	1667/2	1667/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2558					
279	278	834	834	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2559					
280	279	1669/2	1669/2	0.0	0	0	Dynamic	6/8	1	1	0						ff			
280	279	1669/2	1669/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2560					
280	279	1669/2	1669/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	2561					
281	280	1675/2	1675/2	0.0	0	0	Dynamic	6/8	1	1	0						ff			
281	280	1675/2	1675/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2562					
281	280	1675/2	1675/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	2563					
282	281	1681/2	1681/2	0.0	0	0	Dynamic	6/8	1	1	0						ff			
282	281	1681/2	1681/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2564					
282	281	1683/2	1683/2	0.16666666666666666	1/4	1/4	Chord	6/8	1	1	1/24		1/16	2/3	2565				233	
282	281	2525/3	2525/3	0.16666666666666666	7/24	7/24	Chord	6/8	1	1	1/24		1/16	2/3	2566				233	
282	281	5051/6	5051/6	0.16666666666666666	1/3	1/3	Chord	6/8	1	1	1/24		1/16	2/3	2567					
282	281	842	842	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2568			articStaccatoAbove		
282	281	1685/2	1685/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2569			articStaccatoAbove		
282	281	843	843	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2570			articStaccatoAbove		
282	281	1681/2	1681/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	2571					
283	282	1687/2	1687/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2572			articStaccatoAbove		
283	282	844	844	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2573			articStaccatoAbove		
283	282	1689/2	1689/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2574			articStaccatoAbove		
283	282	845	845	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2575			articStaccatoAbove		
283	282	1691/2	1691/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2576			articStaccatoAbove		
283	282	846	846	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2577			articStaccatoAbove		
284	283	1693/2	1693/2	0.0	0	0	Dynamic	6/8	1	1	0						p			
284	283	1693/2	1693/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2578				234	
284	283	847	847	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2579					
284	283	1695/2	1695/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2580			articStaccatoAbove		
284	283	848	848	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2581				235	
