mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line	diminuendo_line
57	57	168	168	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1038								
57	57	339/2	339/2	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	1039								
57	57	341/2	341/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1040								
57	57	168	168	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1041				160				
57	57	337/2	337/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1042								
57	57	339/2	339/2	0.0	3/8	3/8	Dynamic	6/8	2	1	0						rf						
57	57	339/2	339/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16		1/8	3/2	1043								
57	57	681/4	681/4	0.125	9/16	9/16	Chord	6/8	2	1	1/32		1/32	1	1044				161				
57	57	1363/8	1363/8	0.125	19/32	19/32	Chord	6/8	2	1	1/32		1/32	1	1045				161				
57	57	341/2	341/2	0.125	5/8	5/8	Chord	6/8	2	1	1/32		1/32	1	1046				161				
57	57	1365/8	1365/8	0.125	21/32	21/32	Chord	6/8	2	1	1/32		1/32	1	1047				161				
57	57	683/4	683/4	0.125	11/16	11/16	Chord	6/8	2	1	1/32		1/32	1	1048				161				
57	57	1367/8	1367/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32		1/32	1	1049								
57	57	168	168	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	1050								
57	57	339/2	339/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1051								
58	58	171	171	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1052				162				
58	58	343/2	343/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1053								
58	58	689/4	689/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1054								
58	58	345/2	345/2	0.0	3/8	3/8	Dynamic	6/8	1	1	0						f						
58	58	345/2	345/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	1055								
58	58	693/4	693/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1056			articStaccatoBelow					
58	58	347/2	347/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1057			articStaccatoBelow					
58	58	695/4	695/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1058			articStaccatoBelow					
58	58	171	171	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1059								
58	58	171	171	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1060				163				
58	58	343/2	343/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1061								
58	58	345/2	345/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16		1/8	3/2	1062								
58	58	693/4	693/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1063			articStaccatoAbove					
58	58	347/2	347/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1064			articStaccatoAbove					
58	58	695/4	695/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1065			articStaccatoAbove					
58	58	171	171	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	1066								
58	58	345/2	345/2	0.75	3/8	3/8	Chord	6/8	2	2	3/16		1/8	3/2	1067			articStaccatoBelow					
58	58	693/4	693/4	0.25	9/16	9/16	Chord	6/8	2	2	1/16		1/16	1	1068			articStaccatoBelow					
58	58	347/2	347/2	0.25	5/8	5/8	Chord	6/8	2	2	1/16		1/16	1	1069			articStaccatoBelow					
58	58	695/4	695/4	0.25	11/16	11/16	Chord	6/8	2	2	1/16		1/16	1	1070			articStaccatoBelow					
59	59	174	174	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1071			articStaccatoBelow					
59	59	175	175	0.0	1/4	1/4	Dynamic	6/8	1	1	0						p						
59	59	175	175	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1072			articStaccatoBelow					
59	59	351/2	351/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1073			articStaccatoBelow					
59	59	353/2	353/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1074			articStaccatoBelow					
59	59	174	174	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1075			articStaccatoBelow					
59	59	175	175	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1076			articStaccatoBelow					
59	59	351/2	351/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1077			articStaccatoBelow					
59	59	353/2	353/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1078			articStaccatoBelow					
60	60	177	177	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1079			articStaccatoBelow					
60	60	359/2	359/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1080				164				
60	60	177	177	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1081			articStaccatoBelow					
60	60	178	178	0.0	1/4	1/4	Dynamic	6/8	2	1	0						f						
60	60	178	178	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1082								
60	60	357/2	357/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1083			articAccentAbove	165				
60	60	359/2	359/2	0.0	5/8	5/8	Dynamic	6/8	2	1	0						f		165				
60	60	359/2	359/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1084				165				
60	60	719/4	719/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1085								
60	60	357/2	357/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1086								
61	61	180	180	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1087								
61	61	721/4	721/4	0.0	1/16	1/16	Dynamic	6/8	1	1	0						sf						
61	61	721/4	721/4	0.5	1/16	1/16	Chord	6/8	1	1	1/8		1/8	1	1088								
61	61	723/4	723/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1089			articStaccatoBelow					
61	61	181	181	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1090			articStaccatoBelow					
61	61	725/4	725/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1091			articStaccatoBelow					
61	61	363/2	363/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1092	ff							
61	61	731/4	731/4	0.0	11/16	11/16	Dynamic	6/8	1	1	0						ff						
61	61	731/4	731/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1093				166				
61	61	180	180	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1094				167				
61	61	361/2	361/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1095								
61	61	1451/8	1451/8	0.125	11/32	11/32	Chord	6/8	2	1	1/32		1/32	1	1096								
61	61	363/2	363/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1097				168				
61	61	182	182	0.125	1/2	1/2	Chord	6/8	2	1	1/32		1/32	1	1098				168				
61	61	1457/8	1457/8	0.125	17/32	17/32	Chord	6/8	2	1	1/32		1/32	1	1099				168				
61	61	729/4	729/4	0.125	9/16	9/16	Chord	6/8	2	1	1/32		1/32	1	1100				168				
61	61	1459/8	1459/8	0.125	19/32	19/32	Chord	6/8	2	1	1/32		1/32	1	1101				168				
61	61	365/2	365/2	0.125	5/8	5/8	Chord	6/8	2	1	1/32		1/32	1	1102				168				
61	61	1461/8	1461/8	0.125	21/32	21/32	Chord	6/8	2	1	1/32		1/32	1	1103				168				
61	61	731/4	731/4	0.125	11/16	11/16	Chord	6/8	2	1	1/32		1/32	1	1104				168				
61	61	1463/8	1463/8	0.125	23/32	23/32	Chord	6/8	2	1	1/32		1/32	1	1105								
61	61	180	180	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	1106								
61	61	363/2	363/2	0.0	3/8	3/8	Dynamic	6/8	2	2	0						ff						
61	61	363/2	363/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1107	ff							
62	62	183	183	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1108								
62	62	733/4	733/4	0.0	1/16	1/16	Dynamic	6/8	1	1	0						sf						
62	62	733/4	733/4	0.5	1/16	1/16	Chord	6/8	1	1	1/8		1/8	1	1109								
62	62	735/4	735/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32		1/32	1	1110				169				
62	62	1471/8	1471/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32		1/32	1	1111				169				
62	62	184	184	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	1112				169				
62	62	1473/8	1473/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	1113				169				
62	62	737/4	737/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	1114				169				
62	62	1475/8	1475/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	1115								
62	62	369/2	369/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	1116				170				
62	62	741/4	741/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1117								
62	62	371/2	371/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1118			articStaccatoAbove					
62	62	743/4	743/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1119			articStaccatoAbove					
62	62	369/2	369/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1120								
62	62	369/2	369/2	0.0	3/8	3/8	Dynamic	6/8	1	3	0						ff						
62	62	369/2	369/2	0.0	3/8	3/8	Dynamic	6/8	1	3	0						p						
62	62	369/2	369/2	0.75	3/8	3/8	Chord	6/8	1	3	3/16		1/8	3/2	1121				171				
62	62	741/4	741/4	0.25	9/16	9/16	Chord	6/8	1	3	1/16		1/16	1	1122								
62	62	371/2	371/2	0.25	5/8	5/8	Chord	6/8	1	3	1/16		1/16	1	1123			articStaccatoBelow					
62	62	743/4	743/4	0.25	11/16	11/16	Chord	6/8	1	3	1/16		1/16	1	1124			articStaccatoBelow					
62	62	183	183	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1125								
62	62	369/2	369/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16		1/8	3/2	1126				172				
62	62	741/4	741/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	1127								
62	62	371/2	371/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	1128			articStaccatoBelow					
62	62	743/4	743/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	1129			articStaccatoBelow					
62	62	183	183	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1130				173				
62	62	367/2	367/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1131								
62	62	369/2	369/2	1.5	3/8	3/8	Chord	6/8	2	2	3/8		1/4	3/2	1132								
63	63	186	186	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	1133				174				
63	63	747/4	747/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1134								
63	63	187	187	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1135			articStaccatoAbove					
63	63	749/4	749/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1136			articStaccatoAbove					
63	63	375/2	375/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16		1/8	3/2	1137				175				
63	63	753/4	753/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1138								
63	63	377/2	377/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1139			articStaccatoAbove					
63	63	755/4	755/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1140			articStaccatoAbove					
63	63	186	186	0.0	0	0	Dynamic	6/8	1	2	0						p						
63	63	186	186	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1141	f							
63	63	375/2	375/2	0.0	3/8	3/8	Dynamic	6/8	1	2	0						ff						
63	63	375/2	375/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1142	f							
63	63	186	186	0.0	0	0	Dynamic	6/8	1	3	0						ff						
63	63	186	186	0.75	0	0	Chord	6/8	1	3	3/16		1/8	3/2	1143				176				
63	63	747/4	747/4	0.25	3/16	3/16	Chord	6/8	1	3	1/16		1/16	1	1144								
63	63	187	187	0.25	1/4	1/4	Chord	6/8	1	3	1/16		1/16	1	1145			articStaccatoBelow					
63	63	749/4	749/4	0.25	5/16	5/16	Chord	6/8	1	3	1/16		1/16	1	1146			articStaccatoBelow					
63	63	375/2	375/2	0.0	3/8	3/8	Dynamic	6/8	1	3	0						p						
63	63	375/2	375/2	0.75	3/8	3/8	Chord	6/8	1	3	3/16		1/8	3/2	1147				177				
63	63	753/4	753/4	0.25	9/16	9/16	Chord	6/8	1	3	1/16		1/16	1	1148								
63	63	377/2	377/2	0.25	5/8	5/8	Chord	6/8	1	3	1/16		1/16	1	1149			articStaccatoBelow					
63	63	755/4	755/4	0.25	11/16	11/16	Chord	6/8	1	3	1/16		1/16	1	1150			articStaccatoBelow					
63	63	186	186	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1151								
63	63	375/2	375/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1152								
63	63	186	186	0.75	0	0	Chord	6/8	2	2	3/16		1/8	3/2	1153				178				
63	63	747/4	747/4	0.25	3/16	3/16	Chord	6/8	2	2	1/16		1/16	1	1154								
63	63	187	187	0.25	1/4	1/4	Chord	6/8	2	2	1/16		1/16	1	1155			articStaccatoBelow					
63	63	749/4	749/4	0.25	5/16	5/16	Chord	6/8	2	2	1/16		1/16	1	1156			articStaccatoBelow					
63	63	375/2	375/2	0.75	3/8	3/8	Chord	6/8	2	2	3/16		1/8	3/2	1157				179				
63	63	753/4	753/4	0.25	9/16	9/16	Chord	6/8	2	2	1/16		1/16	1	1158								
63	63	377/2	377/2	0.25	5/8	5/8	Chord	6/8	2	2	1/16		1/16	1	1159			articStaccatoBelow					
63	63	755/4	755/4	0.25	11/16	11/16	Chord	6/8	2	2	1/16		1/16	1	1160			articStaccatoBelow					
64	64	189	189	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1161								
64	64	189	189	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	1162								
64	64	190	190	0.0	1/4	1/4	Dynamic	6/8	1	2	0						p						
64	64	190	190	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	1163	p		articStaccatoAbove	180				
64	64	381/2	381/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1164			articStaccatoAbove					
64	64	383/2	383/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1165			articStaccatoBelow					
64	64	189	189	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1166								
64	64	190	190	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1167			articStaccatoBelow	181				
64	64	381/2	381/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1168			articStaccatoBelow					
64	64	383/2	383/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1169								
64	64	189	189	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1170								
65	65	192	192	0.0	0	0	Dynamic	6/8	1	1	0						pp						
65	65	2305/12	2305/12	0.08333333333333333	1/48	1/48	Chord	6/8	1	1	1/48		1/32	2/3	1171				182				
65	65	1153/6	1153/6	0.08333333333333333	1/24	1/24	Chord	6/8	1	1	1/48		1/32	2/3	1172				182				
65	65	769/4	769/4	0.08333333333333333	1/16	1/16	Chord	6/8	1	1	1/48		1/32	2/3	1173				182				
65	65	577/3	577/3	0.08333333333333333	1/12	1/12	Chord	6/8	1	1	1/48		1/32	2/3	1174				182				
65	65	2309/12	2309/12	0.08333333333333333	5/48	5/48	Chord	6/8	1	1	1/48		1/32	2/3	1175								
65	65	2311/12	2311/12	0.08333333333333333	7/48	7/48	Chord	6/8	1	1	1/48		1/32	2/3	1176				183				
65	65	578/3	578/3	0.08333333333333333	1/6	1/6	Chord	6/8	1	1	1/48		1/32	2/3	1177				183				
65	65	771/4	771/4	0.08333333333333333	3/16	3/16	Chord	6/8	1	1	1/48		1/32	2/3	1178				183				
65	65	1157/6	1157/6	0.08333333333333333	5/24	5/24	Chord	6/8	1	1	1/48		1/32	2/3	1179				183				
65	65	2315/12	2315/12	0.08333333333333333	11/48	11/48	Chord	6/8	1	1	1/48		1/32	2/3	1180								
65	65	2317/12	2317/12	0.08333333333333333	13/48	13/48	Chord	6/8	1	1	1/48		1/32	2/3	1181				184				
65	65	1159/6	1159/6	0.08333333333333333	7/24	7/24	Chord	6/8	1	1	1/48		1/32	2/3	1182				184				
65	65	773/4	773/4	0.08333333333333333	5/16	5/16	Chord	6/8	1	1	1/48		1/32	2/3	1183				184				
65	65	580/3	580/3	0.08333333333333333	1/3	1/3	Chord	6/8	1	1	1/48		1/32	2/3	1184				184				
65	65	2321/12	2321/12	0.08333333333333333	17/48	17/48	Chord	6/8	1	1	1/48		1/32	2/3	1185								
65	65	2323/12	2323/12	0.08333333333333333	19/48	19/48	Chord	6/8	1	1	1/48		1/32	2/3	1186				185				
65	65	581/3	581/3	0.08333333333333333	5/12	5/12	Chord	6/8	1	1	1/48		1/32	2/3	1187				185				
65	65	775/4	775/4	0.08333333333333333	7/16	7/16	Chord	6/8	1	1	1/48		1/32	2/3	1188				185				
65	65	1163/6	1163/6	0.08333333333333333	11/24	11/24	Chord	6/8	1	1	1/48		1/32	2/3	1189				185				
65	65	2327/12	2327/12	0.08333333333333333	23/48	23/48	Chord	6/8	1	1	1/48		1/32	2/3	1190								
65	65	2329/12	2329/12	0.08333333333333333	25/48	25/48	Chord	6/8	1	1	1/48		1/32	2/3	1191				186				
65	65	1165/6	1165/6	0.08333333333333333	13/24	13/24	Chord	6/8	1	1	1/48		1/32	2/3	1192				186				
65	65	777/4	777/4	0.08333333333333333	9/16	9/16	Chord	6/8	1	1	1/48		1/32	2/3	1193				186				
65	65	583/3	583/3	0.08333333333333333	7/12	7/12	Chord	6/8	1	1	1/48		1/32	2/3	1194				186				
65	65	2333/12	2333/12	0.08333333333333333	29/48	29/48	Chord	6/8	1	1	1/48		1/32	2/3	1195								
65	65	2335/12	2335/12	0.08333333333333333	31/48	31/48	Chord	6/8	1	1	1/48		1/32	2/3	1196				187				
65	65	584/3	584/3	0.08333333333333333	2/3	2/3	Chord	6/8	1	1	1/48		1/32	2/3	1197				187				
65	65	779/4	779/4	0.08333333333333333	11/16	11/16	Chord	6/8	1	1	1/48		1/32	2/3	1198				187				
65	65	1169/6	1169/6	0.08333333333333333	17/24	17/24	Chord	6/8	1	1	1/48		1/32	2/3	1199				187				
65	65	2339/12	2339/12	0.08333333333333333	35/48	35/48	Chord	6/8	1	1	1/48		1/32	2/3	1200								
65	65	192	192	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1201								
65	65	192	192	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1202				188				
65	65	385/2	385/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1203				188				
65	65	193	193	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1204				188				
65	65	387/2	387/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1205				188				
65	65	194	194	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1206				188				
65	65	389/2	389/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1207								
66	66	2341/12	2341/12	0.0	1/48	1/48	Spanner	6/8	1	1	0											8	
66	66	2341/12	2341/12	0.08333333333333333	1/48	1/48	Chord	6/8	1	1	1/48		1/32	2/3	1208	<			189			8	
66	66	1171/6	1171/6	0.0	1/24	1/24	Spanner	6/8	1	1	0								189				
66	66	1171/6	1171/6	0.08333333333333333	1/24	1/24	Chord	6/8	1	1	1/48		1/32	2/3	1209				189				
66	66	781/4	781/4	0.08333333333333333	1/16	1/16	Chord	6/8	1	1	1/48		1/32	2/3	1210				189				
66	66	586/3	586/3	0.08333333333333333	1/12	1/12	Chord	6/8	1	1	1/48		1/32	2/3	1211				189				
66	66	2345/12	2345/12	0.08333333333333333	5/48	5/48	Chord	6/8	1	1	1/48		1/32	2/3	1212								
66	66	2347/12	2347/12	0.08333333333333333	7/48	7/48	Chord	6/8	1	1	1/48		1/32	2/3	1213				190				
66	66	587/3	587/3	0.08333333333333333	1/6	1/6	Chord	6/8	1	1	1/48		1/32	2/3	1214				190				
66	66	783/4	783/4	0.08333333333333333	3/16	3/16	Chord	6/8	1	1	1/48		1/32	2/3	1215				190				
66	66	1175/6	1175/6	0.08333333333333333	5/24	5/24	Chord	6/8	1	1	1/48		1/32	2/3	1216				190				
66	66	2351/12	2351/12	0.08333333333333333	11/48	11/48	Chord	6/8	1	1	1/48		1/32	2/3	1217								
66	66	2353/12	2353/12	0.08333333333333333	13/48	13/48	Chord	6/8	1	1	1/48		1/32	2/3	1218				191				
66	66	1177/6	1177/6	0.08333333333333333	7/24	7/24	Chord	6/8	1	1	1/48		1/32	2/3	1219				191				
66	66	785/4	785/4	0.08333333333333333	5/16	5/16	Chord	6/8	1	1	1/48		1/32	2/3	1220				191				
66	66	589/3	589/3	0.08333333333333333	1/3	1/3	Chord	6/8	1	1	1/48		1/32	2/3	1221				191				
66	66	2357/12	2357/12	0.08333333333333333	17/48	17/48	Chord	6/8	1	1	1/48		1/32	2/3	1222								
66	66	2359/12	2359/12	0.08333333333333333	19/48	19/48	Chord	6/8	1	1	1/48		1/32	2/3	1223				192				
66	66	590/3	590/3	0.08333333333333333	5/12	5/12	Chord	6/8	1	1	1/48		1/32	2/3	1224				192				
66	66	787/4	787/4	0.08333333333333333	7/16	7/16	Chord	6/8	1	1	1/48		1/32	2/3	1225				192				
66	66	1181/6	1181/6	0.08333333333333333	11/24	11/24	Chord	6/8	1	1	1/48		1/32	2/3	1226				192				
66	66	2363/12	2363/12	0.08333333333333333	23/48	23/48	Chord	6/8	1	1	1/48		1/32	2/3	1227								
66	66	2365/12	2365/12	0.08333333333333333	25/48	25/48	Chord	6/8	1	1	1/48		1/32	2/3	1228				193				
66	66	1183/6	1183/6	0.08333333333333333	13/24	13/24	Chord	6/8	1	1	1/48		1/32	2/3	1229				193				
66	66	789/4	789/4	0.08333333333333333	9/16	9/16	Chord	6/8	1	1	1/48		1/32	2/3	1230				193				
66	66	592/3	592/3	0.08333333333333333	7/12	7/12	Chord	6/8	1	1	1/48		1/32	2/3	1231				193				
66	66	2369/12	2369/12	0.08333333333333333	29/48	29/48	Chord	6/8	1	1	1/48		1/32	2/3	1232								
66	66	2371/12	2371/12	0.08333333333333333	31/48	31/48	Chord	6/8	1	1	1/48		1/32	2/3	1233				194				
66	66	593/3	593/3	0.08333333333333333	2/3	2/3	Chord	6/8	1	1	1/48		1/32	2/3	1234				194				
66	66	791/4	791/4	0.08333333333333333	11/16	11/16	Chord	6/8	1	1	1/48		1/32	2/3	1235				194				
66	66	1187/6	1187/6	0.08333333333333333	17/24	17/24	Chord	6/8	1	1	1/48		1/32	2/3	1236				194				
66	66	2375/12	2375/12	0.08333333333333333	35/48	35/48	Chord	6/8	1	1	1/48		1/32	2/3	1237								
66	66	195	195	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1238								
66	66	195	195	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1239				195				
66	66	391/2	391/2	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1240				195				
66	66	196	196	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1241				195				
66	66	393/2	393/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1242				195				
66	66	197	197	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1243				195				
66	66	395/2	395/2	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1244								
67	67	2377/12	2377/12	0.08333333333333333	1/48	1/48	Chord	6/8	1	1	1/48		1/32	2/3	1245	f			196				
67	67	1189/6	1189/6	0.08333333333333333	1/24	1/24	Chord	6/8	1	1	1/48		1/32	2/3	1246				196				
67	67	793/4	793/4	0.08333333333333333	1/16	1/16	Chord	6/8	1	1	1/48		1/32	2/3	1247				196				
67	67	595/3	595/3	0.08333333333333333	1/12	1/12	Chord	6/8	1	1	1/48		1/32	2/3	1248				196				
67	67	2381/12	2381/12	0.08333333333333333	5/48	5/48	Chord	6/8	1	1	1/48		1/32	2/3	1249								
67	67	2383/12	2383/12	0.08333333333333333	7/48	7/48	Chord	6/8	1	1	1/48		1/32	2/3	1250				197				
67	67	596/3	596/3	0.08333333333333333	1/6	1/6	Chord	6/8	1	1	1/48		1/32	2/3	1251				197				
67	67	795/4	795/4	0.08333333333333333	3/16	3/16	Chord	6/8	1	1	1/48		1/32	2/3	1252				197				
67	67	1193/6	1193/6	0.08333333333333333	5/24	5/24	Chord	6/8	1	1	1/48		1/32	2/3	1253				197				
67	67	2387/12	2387/12	0.08333333333333333	11/48	11/48	Chord	6/8	1	1	1/48		1/32	2/3	1254								
67	67	2389/12	2389/12	0.08333333333333333	13/48	13/48	Chord	6/8	1	1	1/48		1/32	2/3	1255				198				
67	67	1195/6	1195/6	0.08333333333333333	7/24	7/24	Chord	6/8	1	1	1/48		1/32	2/3	1256				198				
67	67	797/4	797/4	0.08333333333333333	5/16	5/16	Chord	6/8	1	1	1/48		1/32	2/3	1257				198				
67	67	598/3	598/3	0.08333333333333333	1/3	1/3	Chord	6/8	1	1	1/48		1/32	2/3	1258				198				
67	67	2393/12	2393/12	0.08333333333333333	17/48	17/48	Chord	6/8	1	1	1/48		1/32	2/3	1259								
67	67	2395/12	2395/12	0.08333333333333333	19/48	19/48	Chord	6/8	1	1	1/48		1/32	2/3	1260				199				
67	67	599/3	599/3	0.08333333333333333	5/12	5/12	Chord	6/8	1	1	1/48		1/32	2/3	1261				199				
67	67	799/4	799/4	0.08333333333333333	7/16	7/16	Chord	6/8	1	1	1/48		1/32	2/3	1262				199				
67	67	1199/6	1199/6	0.08333333333333333	11/24	11/24	Chord	6/8	1	1	1/48		1/32	2/3	1263				199				
67	67	2399/12	2399/12	0.08333333333333333	23/48	23/48	Chord	6/8	1	1	1/48		1/32	2/3	1264								
67	67	2401/12	2401/12	0.08333333333333333	25/48	25/48	Chord	6/8	1	1	1/48		1/32	2/3	1265				200				
67	67	1201/6	1201/6	0.08333333333333333	13/24	13/24	Chord	6/8	1	1	1/48		1/32	2/3	1266				200				
67	67	801/4	801/4	0.08333333333333333	9/16	9/16	Chord	6/8	1	1	1/48		1/32	2/3	1267				200				
67	67	601/3	601/3	0.08333333333333333	7/12	7/12	Chord	6/8	1	1	1/48		1/32	2/3	1268				200				
67	67	2405/12	2405/12	0.08333333333333333	29/48	29/48	Chord	6/8	1	1	1/48		1/32	2/3	1269								
67	67	2407/12	2407/12	0.08333333333333333	31/48	31/48	Chord	6/8	1	1	1/48		1/32	2/3	1270				201				
67	67	602/3	602/3	0.08333333333333333	2/3	2/3	Chord	6/8	1	1	1/48		1/32	2/3	1271				201				
67	67	803/4	803/4	0.08333333333333333	11/16	11/16	Chord	6/8	1	1	1/48		1/32	2/3	1272				201				
67	67	1205/6	1205/6	0.08333333333333333	17/24	17/24	Chord	6/8	1	1	1/48		1/32	2/3	1273				201				
