mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
277	277	829	829	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2455		
277	277	3317/4	3317/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2456		
277	277	1659/2	1659/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2457		
277	277	3319/4	3319/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2458		
277	277	830	830	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2459		
277	277	3321/4	3321/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2460		
277	277	1661/2	1661/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2461		
277	277	3323/4	3323/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2462		
277	277	828	828	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2463		
278	278	831	831	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2464	ff	
278	278	3325/4	3325/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2465		
278	278	1663/2	1663/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2466		
278	278	3327/4	3327/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2467		
278	278	832	832	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2468		
278	278	3329/4	3329/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2469		
278	278	1665/2	1665/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2470		
278	278	3331/4	3331/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2471		
278	278	833	833	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2472		
278	278	3333/4	3333/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2473		
278	278	1667/2	1667/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2474		
278	278	3335/4	3335/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2475		
278	278	831	831	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2476		
279	279	834	834	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	2477		
279	279	1671/2	1671/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	2478		
279	279	834	834	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	2479		
279	279	1669/2	1669/2	0.3333333333333333	1/8	1/8	Chord	6/8	2	1	1/12	1/8	2/3	2480		
279	279	5009/6	5009/6	0.3333333333333333	5/24	5/24	Chord	6/8	2	1	1/12	1/8	2/3	2481		
279	279	5011/6	5011/6	0.3333333333333333	7/24	7/24	Chord	6/8	2	1	1/12	1/8	2/3	2482		
279	279	836	836	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	2483		
279	279	1673/2	1673/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	2484		
280	280	837	837	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	2485		
280	280	1677/2	1677/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	2486		
280	280	1675/2	1675/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	2487		
280	280	838	838	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	2488		
280	280	839	839	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	2489		
280	280	1679/2	1679/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	2490		
281	281	840	840	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2491	ff	
281	281	3361/4	3361/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2492		
281	281	1681/2	1681/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2493		
281	281	3363/4	3363/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2494		
281	281	841	841	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2495		
281	281	3365/4	3365/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2496		
281	281	1683/2	1683/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2497		
281	281	3367/4	3367/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2498		
281	281	842	842	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2499		
281	281	3369/4	3369/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2500		
281	281	1685/2	1685/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2501		
281	281	3371/4	3371/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2502		
281	281	840	840	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	2503		articStaccatoBelow
281	281	1681/2	1681/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	2504		articStaccatoBelow
281	281	841	841	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	2505		articStaccatoBelow
281	281	1683/2	1683/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	2506		
281	281	842	842	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	2507		
281	281	1685/2	1685/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	2508		
282	282	843	843	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2509		
282	282	3373/4	3373/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2510		
282	282	1687/2	1687/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2511		
282	282	3375/4	3375/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2512		
282	282	844	844	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2513		
282	282	3377/4	3377/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2514		
282	282	1689/2	1689/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2515		
282	282	3379/4	3379/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2516		
282	282	845	845	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2517		
282	282	3381/4	3381/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2518		
282	282	1691/2	1691/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2519		
282	282	3383/4	3383/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2520		
282	282	843	843	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	2521		articStaccatoBelow
282	282	1687/2	1687/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	2522		articStaccatoBelow
282	282	844	844	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	2523		articStaccatoBelow
282	282	1689/2	1689/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	2524		
282	282	845	845	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	2525		
282	282	1691/2	1691/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	2526		
283	283	846	846	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2527		
283	283	3385/4	3385/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2528		
283	283	1693/2	1693/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2529		
283	283	3387/4	3387/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2530		
283	283	847	847	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2531		
283	283	3389/4	3389/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2532		
283	283	1695/2	1695/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2533		
283	283	3391/4	3391/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2534		
283	283	848	848	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2535		
283	283	3393/4	3393/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2536		
283	283	1697/2	1697/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2537		
283	283	3395/4	3395/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2538		
283	283	846	846	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	2539		articStaccatoBelow
283	283	1693/2	1693/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	2540		articStaccatoBelow
283	283	847	847	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	2541		articStaccatoBelow
283	283	1695/2	1695/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	2542		
283	283	848	848	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	2543		
283	283	1697/2	1697/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	2544		
284	284	849	849	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2545		
284	284	3397/4	3397/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2546		
284	284	1699/2	1699/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2547		
284	284	3399/4	3399/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2548		
284	284	850	850	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2549		
284	284	3401/4	3401/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2550		
284	284	1701/2	1701/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2551		
284	284	3403/4	3403/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2552		
284	284	851	851	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2553		
284	284	3405/4	3405/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2554		
284	284	1703/2	1703/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2555		
284	284	3407/4	3407/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2556		
284	284	849	849	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	2557		articStaccatoBelow
284	284	1699/2	1699/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	2558		articStaccatoBelow
284	284	850	850	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	2559		articStaccatoBelow
284	284	1701/2	1701/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	2560		
284	284	851	851	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	2561		
284	284	1703/2	1703/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	2562		
285	285	852	852	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	2563		
285	285	3409/4	3409/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	2564		
285	285	1705/2	1705/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	2565		
285	285	3411/4	3411/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	2566		
285	285	853	853	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	2567		
285	285	3413/4	3413/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	2568		
285	285	1707/2	1707/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	2569		
285	285	3415/4	3415/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	2570		
285	285	854	854	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	2571		
285	285	3417/4	3417/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	2572		
285	285	1709/2	1709/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	2573		
285	285	3419/4	3419/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	2574		
285	285	852	852	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	2575		
286	286	1713/2	1713/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2576	<	
286	286	3427/4	3427/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2577		
286	286	857	857	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2578		
286	286	3429/4	3429/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2579		
286	286	1715/2	1715/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2580		
286	286	3431/4	3431/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2581		
286	286	855	855	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	2582		
286	286	3421/4	3421/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	2583		
286	286	1711/2	1711/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	2584		
286	286	3423/4	3423/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	2585		
286	286	856	856	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	2586		
286	286	3425/4	3425/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	2587		
286	286	855	855	3.0	0	0	Chord	6/8	2	2	3/4	1/2	3/2	2588		
287	287	858	858	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2589		
287	287	3433/4	3433/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2590		
287	287	1717/2	1717/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2591		
287	287	3435/4	3435/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2592		
287	287	859	859	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2593		
287	287	3437/4	3437/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2594		
287	287	1719/2	1719/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2595		
287	287	3439/4	3439/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2596		
287	287	860	860	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2597		
287	287	3441/4	3441/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2598		
287	287	1721/2	1721/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2599		
287	287	3443/4	3443/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2600		
287	287	858	858	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2601		
288	288	861	861	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2602	ff	
288	288	3445/4	3445/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2603		
288	288	1723/2	1723/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2604		
288	288	3447/4	3447/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2605		
288	288	862	862	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2606		
288	288	3449/4	3449/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2607		
288	288	1725/2	1725/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2608		
288	288	3451/4	3451/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2609		
288	288	863	863	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2610		
288	288	3453/4	3453/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2611		
288	288	1727/2	1727/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2612		
288	288	3455/4	3455/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2613		
288	288	861	861	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2614		
289	289	864	864	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	2615		
289	289	1729/2	1729/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	2616		
289	289	865	865	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	2617		articStaccatoAbove
289	289	1731/2	1731/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	2618		
289	289	866	866	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	2619		
289	289	1733/2	1733/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	2620		articStaccatoAbove
289	289	864	864	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	2621		
289	289	1731/2	1731/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	2622		
290	290	867	867	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	2623		
290	290	1735/2	1735/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	2624		
290	290	868	868	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	2625		articStaccatoBelow
290	290	1737/2	1737/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	2626		
290	290	869	869	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	2627		
290	290	1739/2	1739/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	2628		articStaccatoBelow
290	290	867	867	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	2629		
290	290	1737/2	1737/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	2630		
291	291	870	870	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	2631		
291	291	1741/2	1741/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2632		
291	291	3483/4	3483/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2633		
291	291	871	871	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2634		
291	291	3485/4	3485/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2635		
291	291	1743/2	1743/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2636		
291	291	3487/4	3487/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2637		
291	291	872	872	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2638		
291	291	3489/4	3489/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2639		
291	291	1745/2	1745/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2640		
291	291	3491/4	3491/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2641		
291	291	870	870	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	2642		
291	291	1743/2	1743/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	2643		
292	292	873	873	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2644		
292	292	3493/4	3493/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2645		
292	292	1747/2	1747/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2646		
292	292	3495/4	3495/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2647		
292	292	874	874	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2648		
292	292	3497/4	3497/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2649		
292	292	1749/2	1749/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2650		
292	292	3499/4	3499/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2651		
292	292	875	875	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2652		
292	292	3501/4	3501/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2653		
292	292	1751/2	1751/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2654		
292	292	3503/4	3503/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2655		
292	292	873	873	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2656		
293	293	876	876	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2657		
293	293	3505/4	3505/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2658		
293	293	1753/2	1753/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2659		
293	293	3507/4	3507/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2660		
293	293	877	877	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2661		
293	293	3509/4	3509/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2662		
293	293	1755/2	1755/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2663		
293	293	3511/4	3511/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2664		
293	293	878	878	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2665		
293	293	3513/4	3513/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2666		
293	293	1757/2	1757/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2667		
293	293	3515/4	3515/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2668		
293	293	876	876	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	2669		
293	293	1755/2	1755/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	2670		
294	294	879	879	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2671		
294	294	3517/4	3517/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2672		
294	294	1759/2	1759/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2673		
294	294	3519/4	3519/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2674		
294	294	880	880	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2675		
294	294	3521/4	3521/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2676		
294	294	1761/2	1761/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2677		
294	294	3523/4	3523/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2678		
294	294	881	881	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2679		
294	294	3525/4	3525/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2680		
294	294	1763/2	1763/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2681		
294	294	3527/4	3527/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2682		
294	294	879	879	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2683		
295	295	882	882	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2684		
295	295	3529/4	3529/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2685		
295	295	1765/2	1765/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2686		
295	295	3531/4	3531/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2687		
295	295	883	883	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2688		
295	295	3533/4	3533/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2689		
295	295	1767/2	1767/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2690		
295	295	3535/4	3535/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2691		
295	295	884	884	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2692		
295	295	3537/4	3537/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2693		
295	295	1769/2	1769/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2694		
295	295	3539/4	3539/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2695		
295	295	882	882	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	2696		
295	295	1767/2	1767/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	2697		
296	296	885	885	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2698		
296	296	3541/4	3541/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2699		
296	296	1771/2	1771/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2700		
296	296	3543/4	3543/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2701		
296	296	886	886	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2702		
296	296	3545/4	3545/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2703		
296	296	1773/2	1773/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2704		
296	296	3547/4	3547/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2705		
296	296	887	887	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2706		
296	296	3549/4	3549/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2707		
296	296	1775/2	1775/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2708		
296	296	3551/4	3551/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2709		
296	296	885	885	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	2710		
297	297	888	888	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2711		
297	297	3553/4	3553/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2712		
297	297	1777/2	1777/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2713		
297	297	3555/4	3555/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2714		
297	297	889	889	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2715		
297	297	3557/4	3557/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2716		
297	297	1779/2	1779/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2717		
297	297	3559/4	3559/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	2718		
297	297	890	890	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	2719		
297	297	3561/4	3561/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	2720		
297	297	1781/2	1781/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	2721		
297	297	3563/4	3563/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	2722		
297	297	888	888	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	2723		
297	297	1779/2	1779/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	2724		
298	298	891	891	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	2725		
298	298	3565/4	3565/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	2726		
298	298	1783/2	1783/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	2727		
298	298	3567/4	3567/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	2728		
298	298	892	892	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	2729		
298	298	3569/4	3569/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	2730		
298	298	1785/2	1785/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	2731		
