mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
83	82	246	246	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	875		
83	82	487/2	487/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	876		
83	82	489/2	489/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	877		
83	82	245	245	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	878		
83	82	246	246	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	879		
83	82	487/2	487/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	880		
83	82	489/2	489/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	881		
83	82	245	245	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	882		
83	82	246	246	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	883		
84	83	493/2	493/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	884		
84	83	247	247	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	885		
84	83	495/2	495/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	886		
84	83	248	248	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	887		
84	83	493/2	493/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	888		
84	83	248	248	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	889		
84	83	497/2	497/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	890		
84	83	249	249	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	891		
84	83	493/2	493/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	892		
84	83	247	247	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	893		
84	83	495/2	495/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	894		
84	83	248	248	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	895		
85	84	499/2	499/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	896		
85	84	250	250	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	897		
85	84	501/2	501/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	898		
85	84	251	251	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	899		
85	84	499/2	499/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	900		
85	84	251	251	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	901		
85	84	503/2	503/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	902		
85	84	252	252	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	903		
85	84	499/2	499/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	904		
85	84	250	250	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	905		
85	84	501/2	501/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	906		
85	84	251	251	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	907		
86	85	505/2	505/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	908		
86	85	253	253	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	909		
86	85	507/2	507/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	910		
86	85	254	254	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	911		
86	85	255	255	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	912		
86	85	505/2	505/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	913		
86	85	254	254	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	914		
86	85	509/2	509/2	1.0	1/2	1/2	Chord	6/8	1	2	1/4		1/4	1	915		
86	85	505/2	505/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	916		
86	85	253	253	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	917		
86	85	507/2	507/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	918		
86	85	254	254	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	919		
86	85	255	255	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	920		
87	86	511/2	511/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	921		
87	86	256	256	1.0	1/8	1/8	Chord	6/8	1	1	1/4		1/4	1	922		
87	86	257	257	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	923		
87	86	515/2	515/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	924		
87	86	258	258	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	925		
87	86	511/2	511/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	926		
87	86	513/2	513/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	927		
87	86	257	257	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	928		
87	86	515/2	515/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	929		
87	86	258	258	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	930		
87	86	511/2	511/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	931		
87	86	256	256	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	932		
87	86	513/2	513/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	933		
87	86	257	257	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	934		
87	86	515/2	515/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	935		
87	86	258	258	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	936		
88	87	517/2	517/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	937		
88	87	521/2	521/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	938		
88	87	261	261	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	939		
88	87	517/2	517/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	940		
88	87	259	259	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	941		
88	87	519/2	519/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	942		
88	87	260	260	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	943		
88	87	517/2	517/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	944		
88	87	260	260	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	945		
88	87	521/2	521/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	946		
88	87	261	261	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	947		
89	88	523/2	523/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	948		
89	88	263	263	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	949		
89	88	527/2	527/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	950		
89	88	264	264	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	951		
89	88	523/2	523/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	952		
89	88	262	262	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	953		
89	88	525/2	525/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	954		
89	88	263	263	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	955		
89	88	523/2	523/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	956		
89	88	263	263	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	957		
89	88	527/2	527/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	958		
89	88	264	264	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	959		
90	89	529/2	529/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	960		
90	89	266	266	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	961		
90	89	533/2	533/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	962		
90	89	267	267	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	963		
90	89	529/2	529/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	964		
90	89	265	265	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	965		
90	89	531/2	531/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	966		
90	89	266	266	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	967		
90	89	529/2	529/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	968		
90	89	266	266	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	969		
90	89	533/2	533/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	970		
90	89	267	267	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	971		
91	90	535/2	535/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	972		
91	90	268	268	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	973		
91	90	537/2	537/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	974		
91	90	269	269	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	975		
91	90	539/2	539/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	976		
91	90	270	270	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	977		
91	90	535/2	535/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	978		
91	90	268	268	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	979		
91	90	537/2	537/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	980		
91	90	269	269	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	981		
91	90	539/2	539/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	982		
91	90	270	270	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	983		
91	90	535/2	535/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	984		
91	90	268	268	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	985		
91	90	537/2	537/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	986		
91	90	269	269	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	987		
91	90	539/2	539/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	988		
91	90	270	270	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	989		
92	91	541/2	541/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	990	<	
92	91	272	272	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	991		
92	91	545/2	545/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	992		
92	91	273	273	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	993		
92	91	541/2	541/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	994		
92	91	271	271	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	995		
92	91	543/2	543/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	996		
92	91	272	272	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	997		
92	91	541/2	541/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	998		
93	92	547/2	547/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	999		
93	92	275	275	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1000		
93	92	551/2	551/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1001		
93	92	276	276	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1002		
93	92	547/2	547/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1003		
93	92	274	274	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1004		
93	92	549/2	549/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1005		
93	92	275	275	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	1006		
93	92	547/2	547/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1007		
94	93	553/2	553/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1008		
94	93	278	278	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1009		
94	93	557/2	557/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1010		
94	93	279	279	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1011		
94	93	553/2	553/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1012		
94	93	277	277	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1013		
94	93	555/2	555/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1014		
94	93	278	278	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1015		
94	93	279	279	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1016		
94	93	553/2	553/2	3.0	0	0	Chord	6/8	2	2	3/4		1/2	3/2	1017		
95	94	559/2	559/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1018		
95	94	280	280	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1019		
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1020		
95	94	281	281	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1021		
95	94	563/2	563/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1022		
95	94	282	282	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1023		
95	94	559/2	559/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1024		
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	1025		
95	94	281	281	1.0	3/8	3/8	Chord	6/8	1	2	1/4		1/4	1	1026		
95	94	282	282	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1027		
95	94	559/2	559/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1028		
95	94	561/2	561/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1029		
95	94	281	281	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1030		
95	94	559/2	559/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1031		
95	94	281	281	1.0	3/8	3/8	Chord	6/8	2	2	1/4		1/4	1	1032		
95	94	282	282	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1033		
96	95	565/2	565/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1034		articStaccatoAbove
96	95	565/2	565/2	0.5	0	0	Chord	6/8	1	2	1/8		1/8	1	1035	ff	
96	95	283	283	0.5	1/8	1/8	Chord	6/8	1	2	1/8		1/8	1	1036		
96	95	567/2	567/2	0.5	1/4	1/4	Chord	6/8	1	2	1/8		1/8	1	1037		
96	95	284	284	0.5	3/8	3/8	Chord	6/8	1	2	1/8		1/8	1	1038		
96	95	569/2	569/2	0.5	1/2	1/2	Chord	6/8	1	2	1/8		1/8	1	1039		
96	95	285	285	0.5	5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	1040		
96	95	565/2	565/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1041		
96	95	284	284	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1042		
96	95	569/2	569/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1043		
96	95	285	285	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1044		
97	96	571/2	571/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1045		articStaccatoAbove
97	96	286	286	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1046		
97	96	573/2	573/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1047		
97	96	287	287	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1048		articStaccatoBelow
97	96	575/2	575/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1049		
97	96	288	288	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1050		
97	96	571/2	571/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1051		
97	96	287	287	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1052		
97	96	575/2	575/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1053		
97	96	288	288	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1054		
98	97	577/2	577/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1055		articStaccatoAbove
98	97	289	289	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1056		
98	97	579/2	579/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1057		
98	97	290	290	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1058		articStaccatoBelow
98	97	581/2	581/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1059		
98	97	291	291	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1060		
98	97	577/2	577/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1061		
98	97	290	290	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1062		
98	97	581/2	581/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1063		
98	97	291	291	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1064		
99	98	583/2	583/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1065		articStaccatoAbove
99	98	292	292	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1066		
99	98	585/2	585/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1067		
99	98	293	293	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1068		articStaccatoAbove
99	98	587/2	587/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1069		
99	98	294	294	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1070		
99	98	583/2	583/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1071		
99	98	293	293	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1072		
99	98	587/2	587/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1073		
99	98	294	294	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1074		
100	99	589/2	589/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1075		articStaccatoAbove
100	99	295	295	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1076		
100	99	591/2	591/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1077		
100	99	296	296	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1078		articStaccatoAbove
100	99	593/2	593/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1079		
100	99	297	297	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1080		
100	99	589/2	589/2	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	1081		
100	99	296	296	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1082		
100	99	593/2	593/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1083		
100	99	297	297	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1084		
101	100	595/2	595/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1085		
101	100	298	298	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1086		
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1087		
101	100	299	299	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1088		
101	100	599/2	599/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1089		
101	100	300	300	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1090		
101	100	595/2	595/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1091		
101	100	298	298	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1092		
101	100	597/2	597/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1093		
101	100	299	299	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1094		
101	100	599/2	599/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1095		
101	100	300	300	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1096		
102	101	601/2	601/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1097	sf	
102	101	1203/4	1203/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1098		
102	101	301	301	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1099		
102	101	1205/4	1205/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1100		
102	101	603/2	603/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1101		
102	101	1207/4	1207/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1102		
102	101	302	302	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1103		
102	101	1209/4	1209/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1104		
102	101	605/2	605/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1105		
102	101	1211/4	1211/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1106		
102	101	303	303	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1107		
102	101	1213/4	1213/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1108		
102	101	601/2	601/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1109		
102	101	601/2	601/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1110		
102	101	302	302	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1111		
102	101	605/2	605/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1112		
102	101	303	303	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1113		
103	102	607/2	607/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1114		
103	102	1215/4	1215/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1115		
103	102	304	304	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1116		
103	102	1217/4	1217/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1117		
103	102	609/2	609/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1118		
103	102	1219/4	1219/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1119		
103	102	305	305	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1120		
103	102	1221/4	1221/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1121		
103	102	611/2	611/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1122		
103	102	1223/4	1223/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1123		
103	102	306	306	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1124		
103	102	1225/4	1225/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1125		
103	102	607/2	607/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1126		
103	102	607/2	607/2	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1127		
103	102	304	304	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1128		
103	102	609/2	609/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1129		
103	102	305	305	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1130		
103	102	611/2	611/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1131		
103	102	306	306	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1132		
104	103	613/2	613/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1133	sf	
104	103	1227/4	1227/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1134		
104	103	307	307	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1135		
104	103	1229/4	1229/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1136		
104	103	615/2	615/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1137		
104	103	1231/4	1231/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1138		
104	103	308	308	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1139		
104	103	1233/4	1233/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1140		
104	103	617/2	617/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1141		
104	103	1235/4	1235/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1142		
104	103	309	309	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1143		
104	103	1237/4	1237/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1144		
104	103	613/2	613/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1145		
104	103	613/2	613/2	1.5	0	0	Chord	6/8	2	2	3/8		1/4	3/2	1146		
104	103	308	308	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1147		
104	103	617/2	617/2	0.5	1/2	1/2	Chord	6/8	2	2	1/8		1/8	1	1148		
104	103	309	309	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1149		
105	104	619/2	619/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1150		
105	104	1239/4	1239/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1151		
105	104	310	310	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1152		
105	104	1241/4	1241/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1153		
105	104	621/2	621/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1154		
105	104	1243/4	1243/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1155		
105	104	311	311	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1156		
105	104	1245/4	1245/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1157		
105	104	623/2	623/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1158		
105	104	1247/4	1247/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1159		
105	104	312	312	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1160		
105	104	1249/4	1249/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1161		
105	104	619/2	619/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1162		
105	104	619/2	619/2	0.5	0	0	Chord	6/8	2	2	1/8		1/8	1	1163		
105	104	310	310	0.5	1/8	1/8	Chord	6/8	2	2	1/8		1/8	1	1164		
105	104	621/2	621/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1165		
105	104	311	311	0.5	3/8	3/8	Chord	6/8	2	2	1/8		1/8	1	1166		
