mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	crescendo_line	diminuendo_line
51	51	101	101	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	801				78				
52	52	102	102	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	802				77				
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	803								
52	52	102	102	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	804								
52	52	613/6	613/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	805								
52	52	307/3	307/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	806								
52	52	205/2	205/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	807								
52	52	308/3	308/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	808								
52	52	617/6	617/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	809								
52	52	103	103	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	810								
52	52	619/6	619/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	811								
52	52	310/3	310/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	812								
52	52	207/2	207/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	813								
52	52	311/3	311/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	814								
52	52	623/6	623/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	815								
52	52	102	102	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	816				78				
52	52	103	103	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	817								
53	53	104	104	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	818				79				
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	819				79				
53	53	105	105	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	820				79				
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	821								
53	53	104	104	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	822				80				
53	53	625/6	625/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	823								
53	53	313/3	313/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	824								
53	53	209/2	209/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	825				81				
53	53	314/3	314/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	826								
53	53	629/6	629/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	827								
53	53	105	105	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	828				82				
53	53	631/6	631/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	829								
53	53	316/3	316/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	830								
53	53	211/2	211/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	831				83				
53	53	317/3	317/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	832								
53	53	635/6	635/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	833								
53	53	104	104	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	834				84				
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	835				84				
53	53	105	105	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	836				84				
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	837								
54	54	106	106	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	838				85				
54	54	215/2	215/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	839				85				
54	54	106	106	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	840				86				
54	54	637/6	637/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	841								
54	54	319/3	319/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	842								
54	54	213/2	213/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	843				87				
54	54	320/3	320/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	844								
54	54	641/6	641/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	845								
54	54	107	107	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	846				88				
54	54	643/6	643/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	847								
54	54	322/3	322/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	848								
54	54	215/2	215/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	849				89				
54	54	323/3	323/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	850								
54	54	647/6	647/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	851								
54	54	106	106	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	852				90				
54	54	107	107	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	853				90				
55	55	108	108	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	854								
55	55	109	109	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	855				91				
55	55	439/4	439/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	856				91				
55	55	879/8	879/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	857								
55	55	108	108	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	858				92				
55	55	649/6	649/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	859								
55	55	325/3	325/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	860								
55	55	217/2	217/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	861				93				
55	55	326/3	326/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	862								
55	55	653/6	653/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	863								
55	55	109	109	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	864				94				
55	55	655/6	655/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	865								
55	55	328/3	328/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	866								
55	55	219/2	219/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	867				95				
55	55	329/3	329/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	868								
55	55	659/6	659/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	869								
55	55	108	108	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	870				90				
55	55	109	109	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	871								
56	56	110	110	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	872				96				
56	56	111	111	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	873				96				
56	56	110	110	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	874				97				
56	56	661/6	661/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	875								
56	56	331/3	331/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	876								
56	56	221/2	221/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	877				98				
56	56	332/3	332/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	878								
56	56	665/6	665/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	879								
56	56	111	111	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	880				99				
56	56	667/6	667/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	881								
56	56	334/3	334/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	882								
56	56	223/2	223/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	883				100				
56	56	335/3	335/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	884								
56	56	671/6	671/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	885								
56	56	110	110	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	886				101				
56	56	111	111	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	887				101				
57	57	112	112	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	888								
57	57	113	113	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	889				102				
57	57	679/6	679/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	890								
57	57	340/3	340/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	891								
57	57	227/2	227/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	892				103				
57	57	341/3	341/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	893								
57	57	683/6	683/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	894								
57	57	112	112	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	895				104				
57	57	673/6	673/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	896								
57	57	337/3	337/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	897								
57	57	225/2	225/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	898				105				
57	57	338/3	338/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	899								
57	57	677/6	677/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	900								
57	57	113	113	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	901				106				
57	57	679/6	679/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	902								
57	57	340/3	340/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	903								
57	57	227/2	227/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	904								
57	57	341/3	341/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	905								
57	57	683/6	683/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	906								
57	57	112	112	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	907				101				
57	57	113	113	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	908								
58	58	114	114	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	909				107				
58	58	115	115	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	910								
58	58	231/2	231/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	911			articStaccatoBelow					
58	58	347/3	347/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	912			articStaccatoBelow					
58	58	695/6	695/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	913			articStaccatoBelow					
58	58	114	114	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	914				108				
58	58	685/6	685/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	915								
58	58	343/3	343/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	916								
58	58	229/2	229/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	917				109				
58	58	344/3	344/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	918								
58	58	689/6	689/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	919								
58	58	115	115	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	920			articStaccatoBelow					
58	58	691/6	691/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	921			articStaccatoBelow					
58	58	346/3	346/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	922			articStaccatoBelow					
58	58	114	114	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	923								
58	58	229/2	229/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	924								
58	58	115	115	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	925								
59	59	116	116	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	926				110				
59	59	117	117	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	927				110				
59	59	116	116	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	928				111				
59	59	697/6	697/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	929								
59	59	349/3	349/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	930								
59	59	233/2	233/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	931				112				
59	59	350/3	350/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	932								
59	59	701/6	701/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	933								
59	59	117	117	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	934				113				
59	59	703/6	703/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	935								
59	59	352/3	352/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	936								
59	59	235/2	235/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	937				114				
59	59	353/3	353/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	938								
59	59	707/6	707/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	939								
59	59	116	116	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	940				115				
59	59	697/6	697/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	941								
59	59	349/3	349/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	942								
59	59	233/2	233/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	943				116				
59	59	350/3	350/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	944								
59	59	701/6	701/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	945								
59	59	117	117	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	946				117				
59	59	703/6	703/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	947								
59	59	352/3	352/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	948								
59	59	235/2	235/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	949				118				
59	59	353/3	353/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	950								
59	59	707/6	707/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	951								
59	59	116	116	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	952				119				
59	59	117	117	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	953				119				
60	60	118	118	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	954				110				
60	60	239/2	239/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	955								
60	60	118	118	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	956				120				
60	60	709/6	709/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	957								
60	60	355/3	355/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	958								
60	60	237/2	237/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	959				121				
60	60	356/3	356/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	960								
60	60	713/6	713/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	961								
60	60	119	119	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	962				122				
60	60	715/6	715/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	963								
60	60	358/3	358/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	964								
60	60	239/2	239/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	965				123				
60	60	359/3	359/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	966								
60	60	719/6	719/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	967								
60	60	118	118	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	968				124				
60	60	709/6	709/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	969								
60	60	355/3	355/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	970								
60	60	237/2	237/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	971				125				
60	60	356/3	356/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	972								
60	60	713/6	713/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	973								
60	60	119	119	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	974				126				
60	60	715/6	715/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	975								
60	60	358/3	358/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	976								
60	60	239/2	239/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	977				127				
60	60	359/3	359/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	978								
60	60	719/6	719/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	979								
60	60	118	118	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	980				119				
60	60	119	119	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	981								
61	61	120	120	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	982				128				
61	61	241/2	241/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	983				128				
61	61	121	121	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	984				128				
61	61	243/2	243/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	985								
61	61	120	120	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	986				129				
61	61	721/6	721/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	987								
61	61	361/3	361/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	988								
61	61	241/2	241/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	989				130				
61	61	362/3	362/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	990								
61	61	725/6	725/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	991								
61	61	121	121	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	992				131				
61	61	727/6	727/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	993								
61	61	364/3	364/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	994								
61	61	243/2	243/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	995				132				
61	61	365/3	365/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	996								
61	61	731/6	731/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	997								
61	61	120	120	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	998				133				
61	61	721/6	721/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	999								
61	61	361/3	361/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1000								
61	61	241/2	241/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1001				134				
61	61	362/3	362/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1002								
61	61	725/6	725/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1003								
61	61	121	121	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1004				135				
61	61	727/6	727/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1005								
61	61	364/3	364/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1006								
61	61	243/2	243/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1007				136				
61	61	365/3	365/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1008								
61	61	731/6	731/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1009								
61	61	120	120	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1010				137				
61	61	241/2	241/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1011				137				
61	61	121	121	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1012				137				
61	61	243/2	243/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1013								
62	62	122	122	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	1014				138				
62	62	247/2	247/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1015				138				
62	62	122	122	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	1016				139				
62	62	733/6	733/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	1017								
62	62	367/3	367/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	1018								
62	62	245/2	245/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	1019				140				
62	62	368/3	368/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	1020								
62	62	737/6	737/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	1021								
62	62	123	123	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	1022				141				
62	62	739/6	739/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	1023								
62	62	370/3	370/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	1024								
62	62	247/2	247/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	1025				142				
62	62	371/3	371/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	1026								
62	62	743/6	743/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	1027								
62	62	122	122	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1028			articStaccatoBelow					
62	62	733/6	733/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1029			articStaccatoBelow					
62	62	367/3	367/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1030			articStaccatoBelow					
62	62	245/2	245/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1031			articStaccatoAbove					
62	62	368/3	368/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1032			articStaccatoAbove					
62	62	737/6	737/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1033			articStaccatoAbove					
62	62	123	123	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1034								
63	63	124	124	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1035								
63	63	125	125	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1036				143				
63	63	503/4	503/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1037				143				
63	63	1007/8	1007/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1038								
63	63	124	124	0.16666666666666666	0	0	Chord	2/4	1	2	1/24		1/16	2/3	1039				144				
63	63	745/6	745/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	2	1/24		1/16	2/3	1040								
63	63	373/3	373/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	2	1/24		1/16	2/3	1041								
63	63	249/2	249/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	2	1/24		1/16	2/3	1042				145				
63	63	374/3	374/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	2	1/24		1/16	2/3	1043								
63	63	749/6	749/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	2	1/24		1/16	2/3	1044								
63	63	125	125	0.16666666666666666	1/4	1/4	Chord	2/4	1	2	1/24		1/16	2/3	1045				146				
63	63	751/6	751/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	2	1/24		1/16	2/3	1046								
63	63	376/3	376/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	2	1/24		1/16	2/3	1047								
63	63	251/2	251/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	2	1/24		1/16	2/3	1048				147				
63	63	377/3	377/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	2	1/24		1/16	2/3	1049								
63	63	755/6	755/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	2	1/24		1/16	2/3	1050								
63	63	124	124	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	1051			articStaccatoBelow					
63	63	745/6	745/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	1052			articStaccatoBelow					
63	63	373/3	373/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	1053			articStaccatoBelow					
63	63	249/2	249/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1054			articStaccatoAbove					
63	63	374/3	374/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1055			articStaccatoAbove					
